Tillers_Photosynthesis,N_content_shoot,shoot_roots_ratio,sum_N_g,senesced_mstruct,plant,N_content_mstruct,axis,dry_mass_phloem,mstruct_laminae,sum_dry_mass_shoot,N_content_roots,sum_respi_shoot,Tillers_Photosynthesis_An,Total_Photosynthesis,t,mstruct_stem,N_content_mstruct_roots,C_N_ratio_shoot,mstruct_shoot,C_respired_shoot,sum_C_g,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,Cont_WSC_DM_stem,mstruct,sum_NSC_g,sum_respi_roots,sum_dry_mass,Cont_WSC_DM_roots,NNI,C_exudated,sum_dry_mass_roots,NS_stem,sum_dry_mass_laminae,NS_laminae,sum_N_g_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM,N_content_total_DM_shoot,sum_dry_mass_stem,Total_Transpiration,NS_shoot,NS,N_content,NS_roots,C_respired_roots,C_N_ratio,Cont_WSC_DM_laminae
0.00000000,3.45478938,1.24028144,0.02056155,0.00516436,1,2.87139581,MS,0.05159881,0.20138517,0.51625564,0.65491089,4.55767621,0.00000000,0.00000000,1137.00000000,0.14732744,0.74203385,12.27846682,0.34871261,10.77285720,0.40033840,0.94921500,5.11468311,8.786821292007902,0.71608208,0.08526228,2.70855969,0.93249636,10.428112601350268,0.78517940,7.69765364,0.41624072,39.12960035,0.27422102,26.56100178,0.01783555,9.379934842397157,9.847812556380315,3.29795397,0.24203462,0.00118021,32.45350100,23.20805651,2.20500065,11.74110330,11.32557564,19.47024319,9.903432315853214
0.00000000,3.46238428,1.23874227,0.02060246,0.00522255,1,2.87246649,MS,0.05042624,0.20158506,0.51552631,0.66150092,4.51121961,0.00000000,0.00000000,1138.00000000,0.14759198,0.74796072,12.25134502,0.34917704,10.75036328,0.39996063,0.94868961,5.11187732,8.630602887256765,0.71723952,0.08437524,2.69300746,0.93169546,10.224492227095368,0.78690552,6.94196201,0.41616915,39.01124593,0.27352763,26.30175595,0.01784950,9.149683128346675,9.62977818601224,3.30456147,0.24199868,0.00118106,32.26785253,23.01781575,2.21128745,11.55940418,11.24006836,19.41324188,9.608930078602038
0.00000000,3.46983597,1.23761777,0.02064276,0.00528075,1,2.87349830,MS,0.04927986,0.20177995,0.51488591,0.66751446,4.46544069,0.00000000,0.00000000,1139.00000000,0.14785661,0.75310578,12.22473291,0.34963656,10.64594215,0.39959271,0.94817318,5.10979076,8.472355839797478,0.71838413,0.08350370,2.67221847,0.93091573,10.012148281686075,0.78859908,6.34815665,0.41602983,38.89237659,0.27292492,26.06759882,0.01786570,8.932551519116803,9.415027470169468,3.31105638,0.24196099,0.00118196,32.09436284,22.83038086,2.21746770,11.36511213,11.12176069,19.35752768,9.340536978319696
0.00000000,3.47718475,1.23679011,0.02068239,0.00533895,1,2.87448461,MS,0.04815700,0.20197176,0.51431053,0.67305714,4.42078072,0.00000000,0.00000000,1140.00000000,0.14812170,0.75763054,12.19850303,0.35009346,10.56564894,0.39923325,0.94767651,5.10821525,8.312580801126586,0.71951641,0.08264603,2.64697760,0.93015355,9.794740711631658,0.79026926,5.89968138,0.41584302,38.77292632,0.27238863,25.85161995,0.01788353,8.724877852868612,9.203180602799804,3.31747004,0.24192190,0.00118297,31.92955697,22.64541583,2.22354562,11.16288192,10.97670274,19.30305355,9.091059390936856
0.00000000,3.48443797,1.23617686,0.02072122,0.00539716,1,2.87543112,MS,0.04706071,0.20215613,0.51378389,0.67819455,4.37632039,0.00000000,0.00000000,1141.00000000,0.14838652,0.76164060,12.17263305,0.35054265,10.43375048,0.39888147,0.94718932,5.10707636,8.153121164867311,0.72062986,0.08180434,2.61915214,0.92940717,9.5750219579445,0.79191772,5.53575505,0.41562328,38.65437389,0.27189783,25.64996352,0.01790248,8.52555256018074,8.99486668968657,3.32380500,0.24188606,0.00118373,31.77235404,22.46349243,2.22950887,10.95609308,10.81162806,19.24990734,8.856875411961518
0.00000000,3.49153182,1.23580017,0.02075924,0.00545538,1,2.87630917,MS,0.04595808,0.20234117,0.51330770,0.68299869,4.33180402,0.00000000,0.00000000,1142.00000000,0.14865144,0.76521055,12.14735754,0.35099261,10.39841288,0.39853581,0.94673736,5.10617641,8.001436545514736,0.72173176,0.08097384,2.58864915,0.92867234,9.351448553810544,0.79352996,5.24750510,0.41536464,38.54075852,0.27143775,25.45577394,0.01792230,8.333724721941934,8.788919172801208,3.33000239,0.24186995,0.00118451,31.62140238,22.28348765,2.23536718,10.74369100,10.62925472,19.19799928,8.629816640320856
0.00000000,3.49858100,1.23555226,0.02079645,0.00551360,1,2.87711172,MS,0.04488391,0.20252950,0.51286144,0.68746453,4.28581145,0.00000000,0.00000000,1143.00000000,0.14891645,0.76837506,12.12228340,0.35144595,10.39295572,0.39819596,0.94632995,5.10544303,7.845688047272759,0.72282377,0.08015350,2.55721371,0.92794824,9.128299313174155,0.79513205,4.96724921,0.41508680,38.42393940,0.27101996,25.27137274,0.01794287,8.14545785452849,8.585099315028913,3.33616371,0.24184147,0.00118532,31.47350814,22.10516302,2.24112148,10.53008308,10.43411577,19.14730685,8.412953908216434
0.00000000,3.50552788,1.23544091,0.02083282,0.00557183,1,2.87785943,MS,0.04381750,0.20271594,0.51244681,0.69164178,4.23997479,0.00000000,0.00000000,1144.00000000,0.14918155,0.77119189,12.09760723,0.35189748,10.32559440,0.39786206,0.94595522,5.10488614,7.694442299957031,0.72389975,0.07934617,2.52415091,0.92723542,8.905165863416757,0.79671088,4.75242616,0.41478861,38.31005827,0.27062206,25.09260553,0.01796397,7.962390793728004,8.384130891771463,3.34223575,0.24182475,0.00118615,31.32994983,21.92923889,2.24676676,10.31521598,10.22567099,19.09785179,8.201826474168792
0.00000000,3.51240971,1.23542647,0.02086835,0.00563007,1,2.87855389,MS,0.04277145,0.20290098,0.51205645,0.69553349,4.19305417,0.00000000,0.00000000,1145.00000000,0.14944674,0.77368183,12.07320172,0.35234773,10.26334596,0.39753411,0.94561618,5.10448035,7.543986347199539,0.72495951,0.07855192,2.49066654,0.92653393,8.683724577453154,0.79827493,4.54147332,0.41447748,38.19662533,0.27024644,24.92001742,0.01798552,7.78321599709661,8.186051246109209,3.34825135,0.24181001,0.00118696,31.18967117,21.75575167,2.25230286,10.10083777,10.00802938,19.04961837,7.997272923701812
2.95633790,3.51891782,1.23544150,0.02090305,0.00568832,1,2.87919886,MS,0.04179389,0.20308467,0.51168891,0.69949675,4.94152968,-0.10317027,1.15624356,1146.00000000,0.14971203,0.77628515,12.05105888,0.35279671,10.99683149,0.39723758,0.94531441,5.10376424,7.386099422829809,0.72600239,0.07779653,2.45686130,0.92586385,8.465643496369115,0.79975405,4.34874326,0.41417494,38.08166862,0.26989939,24.75541645,0.01800591,7.603598957728337,7.989225036285455,3.35392186,0.24178952,0.00123379,31.05250053,21.58648494,2.25768103,9.89177647,9.78162708,19.00380725,7.798446034934092
64.98432823,3.52232214,1.23744309,0.02093702,0.00574657,1,2.87985313,MS,0.04137969,0.20325614,0.51227878,0.69880179,14.52330509,62.89761331,25.43134914,1147.00000000,0.14997744,0.77395402,12.04705446,0.35323358,20.43412914,0.39756584,0.94502218,5.10826551,7.270578219966188,0.72701695,0.07767838,2.42576900,0.92626048,8.292380954267822,0.80052776,4.81783376,0.41398169,38.07164547,0.27009983,24.74777339,0.01804411,7.517085105193279,7.8635948562196845,3.35697990,0.24217895,0.00329087,31.04661197,21.51052843,2.26038151,9.71016771,9.55066186,18.98865413,7.7381099695744515
100.97801466,3.52165009,1.24113461,0.02097051,0.00580483,1,2.88037882,MS,0.04156650,0.20345726,0.51399479,0.69287306,8.92309161,99.34160647,39.52522818,1148.00000000,0.15024268,0.76651206,12.04880363,0.35369994,15.18610727,0.39838946,0.94484479,5.11764231,7.22727697099959,0.72804708,0.07804875,2.39539323,0.92812778,8.225814080294448,0.80037502,5.18032738,0.41413299,38.08823303,0.27132254,25.01276664,0.01810110,7.654634316091327,7.909496189291904,3.35657185,0.24267225,0.00428649,31.18608381,21.55745194,2.25944254,9.60702370,9.34844923,18.99760137,8.036864886738622
183.66649143,3.51404990,1.24655462,0.02100378,0.00586310,1,2.88098130,MS,0.04291444,0.20364259,0.51722676,0.68161098,11.41587397,182.48837768,72.02858624,1149.00000000,0.15050794,0.75438308,12.07384738,0.35415052,17.49064770,0.40016521,0.94465578,5.13216980,7.326560298859788,0.72904954,0.07938342,2.37594553,0.93215182,8.314697161342032,0.79864770,6.31666826,0.41492507,38.20989698,0.27364740,25.58212117,0.01817561,8.037989915278166,8.16115952088371,3.35013869,0.24357936,0.00751189,31.52896266,21.78854043,2.25325753,9.64657213,9.18250410,19.05205608,8.671248522696882
217.61938073,3.50417635,1.25108840,0.02103714,0.00592139,1,2.88161245,MS,0.04483115,0.20383008,0.52078305,0.66976350,12.24690311,216.56218409,85.46849081,1150.00000000,0.15077292,0.74258218,12.10643377,0.35460300,18.34436816,0.40231700,0.94448835,5.14636274,7.526050970586848,0.73004754,0.08109608,2.37314142,0.93704704,8.514998970422532,0.79640371,8.14523079,0.41626399,38.39426991,0.27604458,26.16045047,0.01824916,8.477244862945737,8.494016353320625,3.34166233,0.24473847,0.00962106,31.90965109,22.09062011,2.24504639,9.80614433,9.10127953,19.12412926,9.320564212429414
230.21993800,3.49421781,1.25423751,0.02107089,0.00597969,1,2.88212255,MS,0.04696654,0.20405922,0.52425029,0.65850457,12.35603898,229.19639844,90.45815687,1151.00000000,0.15103782,0.73204694,12.13963598,0.35509704,18.94994507,0.40458801,0.94442679,5.15871575,7.765340782580002,0.73108917,0.08290877,2.38930206,0.94223355,8.790077236463677,0.79414041,10.15548923,0.41798326,38.60153052,0.27825423,26.66446596,0.01831845,8.893604802924784,8.84767904488846,3.33306437,0.24599606,0.01058614,32.26574253,22.40892196,2.23626995,10.04612787,9.14286701,19.20128134,9.891068547269514
250.76079464,3.48378462,1.25649691,0.02110540,0.00603800,1,2.88269167,MS,0.04938325,0.20428914,0.52783868,0.64668419,12.79613876,249.77284429,98.59468165,1152.00000000,0.15130271,0.72145453,12.17462096,0.35559185,19.39934452,0.40707246,0.94434074,5.17131170,8.050845717470546,0.73214221,0.08492988,2.42454228,0.94792622,9.1435008169112,0.79176923,12.28636741,0.42008753,38.84158713,0.28044392,27.15508414,0.01838876,9.324006792740585,9.244012898106481,3.32404128,0.24739476,0.01240954,32.63247665,22.76379756,2.22648157,10.36383281,9.30940752,19.28759501,10.447131102946425
274.10286879,3.47253094,1.25801713,0.02114106,0.00609632,1,2.88337498,MS,0.05208870,0.20451061,0.53161670,0.63431481,13.32814583,273.12077157,107.78860623,1153.00000000,0.15156746,0.71076969,12.21264549,0.35607808,19.82898050,0.40980151,0.94418527,5.18441202,8.380694373284285,0.73320541,0.08719113,2.47524856,0.95419974,9.573161079541533,0.78921158,14.52585020,0.42258304,39.11406483,0.28267996,27.65295038,0.01846055,9.780274332581598,9.688550824290342,3.31428686,0.24893674,0.01485868,33.01977288,23.16017536,2.21558028,10.75663277,9.59123706,19.38415050,11.012787852666236
248.81338881,3.46301222,1.25752448,0.02117820,0.00615464,1,2.88399580,MS,0.05438054,0.20477301,0.53465250,0.62637616,11.56528201,247.81862328,97.76615619,1154.00000000,0.15183202,0.70503161,12.24529104,0.35660503,18.55245162,0.41221625,0.94407324,5.19204153,8.674171248748115,0.73433529,0.08910872,2.53893923,0.95981519,9.99541145771185,0.78704823,16.36288884,0.42516269,39.34957255,0.28431293,27.97618676,0.01851508,10.122044109320951,10.065950519837559,3.30593450,0.25033957,0.01217141,33.30153085,23.49201180,2.20648717,11.15630141,9.97504501,19.46417884,11.39690654763547
230.33821209,3.45531582,1.25597152,0.02121704,0.00621298,1,2.88476771,MS,0.05632615,0.20502482,0.53721184,0.62064793,10.67684394,229.29527062,90.38973947,1155.00000000,0.15209703,0.70162014,12.27185884,0.35712185,17.54314429,0.41440285,0.94385955,5.19776817,8.934633580251452,0.73548519,0.09078937,2.61038506,0.96493798,10.39678367710587,0.78529905,17.49003749,0.42772613,39.56110015,0.28555764,28.20194989,0.01856237,10.392342583030294,10.394311177948548,3.29914776,0.25165420,0.01051886,33.52308701,23.77901957,2.19879823,11.54074835,10.41830424,19.53160624,11.676981968590846
197.53175018,3.45076330,1.25346840,0.02125765,0.00627132,1,2.88564672,MS,0.05772877,0.20527916,0.53909329,0.61728354,9.74285129,196.38588491,77.39889203,1156.00000000,0.15236230,0.70043025,12.28760645,0.35764147,16.64251246,0.41619728,0.94357741,5.20153140,9.13373720276271,0.73666863,0.09206308,2.68248961,0.96917456,10.737874396237006,0.78426439,17.83332464,0.43008127,39.72757980,0.28630386,28.30024642,0.01860283,10.556596931946318,10.637040688743815,3.29511492,0.25278942,0.00823247,33.65870495,23.99009834,2.19337724,11.87080543,10.86966955,19.57870227,11.81289815075124
108.41230935,3.45440017,1.24897163,0.02129981,0.00632965,1,2.88636725,MS,0.05778643,0.20559792,0.53922459,0.61909225,8.34552971,106.81172743,42.37692006,1157.00000000,0.15262795,0.70389784,12.27494404,0.35822587,16.01855210,0.41693716,0.94339614,5.19978504,9.173728579714966,0.73794533,0.09224122,2.74734730,0.97095945,10.905988446814732,0.78509095,16.81198246,0.43173486,39.76980220,0.28581690,28.06656424,0.01862698,10.440793851164115,10.647641545504472,3.29827514,0.25340769,0.00451571,33.56648125,23.99833731,2.19368710,12.04799701,11.28565168,19.57468720,11.564184677702034
44.60245804,3.46335958,1.24375138,0.02134307,0.00638798,1,2.88752285,MS,0.05700430,0.20581981,0.53827392,0.62403349,7.71951312,41.98960916,17.42245683,1158.00000000,0.15289413,0.70990164,12.24371921,0.35871394,14.24248120,0.41695404,0.94290681,5.19699944,9.108130588524793,0.73914808,0.09172888,2.79966069,0.97105649,10.932057318844123,0.78712718,14.74217815,0.43278257,39.75183807,0.28449999,27.65560008,0.01864236,10.174109330736744,10.511913239815925,3.30612213,0.25377393,0.00278844,33.35847694,23.88207250,2.19792255,12.09578139,11.61404218,19.53580458,11.124962155370492
0.00000000,3.47561609,1.23889445,0.02138691,0.00644630,1,2.88879308,MS,0.05562419,0.20601675,0.53677023,0.63029087,6.63077359,0.00000000,0.00000000,1159.00000000,0.15316057,0.71644718,12.20041405,0.35917732,12.85887338,0.41647936,0.94231899,5.19411210,8.96641666804301,0.74034051,0.09072954,2.83222917,0.97003573,10.838202609734642,0.78991275,12.31469035,0.43326551,39.68016642,0.28285612,27.16553277,0.01865607,9.82579314883092,10.277984837952323,3.31689623,0.25391411,0.00176327,33.08546251,23.67904789,2.20475438,12.02549308,11.82390934,19.47356840,10.597237699396834
0.00000000,3.48378452,1.23597330,0.02143086,0.00650463,1,2.89009780,MS,0.05441383,0.20620127,0.53572265,0.63848008,4.80401891,0.00000000,0.00000000,1160.00000000,0.15342722,0.72465285,12.17186288,0.35962849,10.88646289,0.41606752,0.94168534,5.18963975,8.824792980040453,0.74152727,0.08979553,2.84020835,0.96916459,10.670524869062021,0.79176921,8.96400187,0.43344193,39.57523902,0.28180817,26.82920961,0.01866342,9.562201581611737,10.057879812480975,3.32396284,0.25391448,0.00119876,32.87039792,23.48799391,2.21127181,11.89159310,11.91248058,19.41440805,10.226620641310195
0.00000000,3.49165566,1.23387356,0.02147441,0.00656297,1,2.89134605,MS,0.05320267,0.20638787,0.53485010,0.64578075,4.75428985,0.00000000,0.00000000,1161.00000000,0.15369402,0.73158731,12.14432021,0.36008189,10.86355725,0.41566873,0.94106782,5.18635465,8.675494434618368,0.74271307,0.08887497,2.83189156,0.96832248,10.480882768093382,0.79355811,7.94966078,0.43347238,39.46572620,0.28095424,26.54039503,0.01867512,9.321213558302388,9.840342854866098,3.33079355,0.25389587,0.00119966,32.67611073,23.29899517,2.21769147,11.72882023,11.86480939,19.35647223,9.904744241701891
0.00000000,3.49922667,1.23240747,0.02151737,0.00662133,1,2.89253451,MS,0.05197986,0.20657481,0.53411336,0.65242137,4.70608502,0.00000000,0.00000000,1162.00000000,0.15396093,0.73757022,12.11781182,0.36053574,10.82086753,0.41528071,0.94046883,5.18390689,8.531751187236768,0.74389321,0.08796770,2.81487771,0.96750360,10.274558515641347,0.79527879,7.18750513,0.43339023,39.36022432,0.28021906,26.28095771,0.01868984,9.098662529268232,9.625401487054704,3.33737718,0.25389430,0.00120052,32.49827308,23.11209904,2.22400907,11.54450800,11.77236238,19.29979153,9.612316223587527
0.00000000,3.50674535,1.23125984,0.02155965,0.00667971,1,2.89366858,MS,0.05080982,0.20675953,0.53344956,0.65848804,4.65869101,0.00000000,0.00000000,1163.00000000,0.15422796,0.74280541,12.09149546,0.36098749,10.74863488,0.41490216,0.93988705,5.18209587,8.375918743339135,0.74506288,0.08707449,2.79235699,0.96670463,10.062924595547033,0.79698758,6.59904936,0.43325507,39.24699551,0.27958894,26.04874384,0.01870672,8.88567702426197,9.413292655723263,3.34392843,0.25386063,0.00120141,32.32959339,22.92755601,2.23022110,11.35120493,11.64685522,19.24438252,9.348526373968337
0.00000000,3.51414494,1.23040658,0.02160119,0.00673812,1,2.89474292,MS,0.04966120,0.20694298,0.53285212,0.66409410,4.61208349,0.00000000,0.00000000,1164.00000000,0.15449510,0.74743180,12.06561098,0.36143808,10.68866389,0.41453169,0.93932918,5.18074784,8.21885302856221,0.74622128,0.08619433,2.76618437,0.96592207,9.846048869028127,0.79866930,6.13968201,0.43306995,39.13298600,0.27902810,25.83435744,0.01872520,8.681857607091006,9.20382130276192,3.35038340,0.25382402,0.00120226,32.16915693,22.74518782,2.23632821,11.14987420,11.49572568,19.19022686,9.103039853279107
0.00000000,3.52146153,1.22975487,0.02164191,0.00679658,1,2.89576337,MS,0.04853424,0.20712293,0.53230187,0.66930689,4.56632259,0.00000000,0.00000000,1165.00000000,0.15476237,0.75155979,12.04004159,0.36188531,10.60315254,0.41416847,0.93879281,5.17976423,8.060985685465642,0.74736473,0.08532799,2.73666089,0.96515388,9.627053020798394,0.80033217,5.79721728,0.43285201,39.01850970,0.27851606,25.63339576,0.01874481,8.485045943163259,8.997213038730054,3.35677068,0.25378582,0.00120304,32.01502287,22.56522634,2.24232781,10.94429301,11.32342513,19.13733078,8.871452671876805
0.00000000,3.52860504,1.22934388,0.02168181,0.00685509,1,2.89672397,MS,0.04740176,0.20730135,0.53180563,0.67418708,4.51967915,0.00000000,0.00000000,1166.00000000,0.15502976,0.75524763,12.01509676,0.36233111,10.54032151,0.41381196,0.93828553,5.17905304,7.912336970011145,0.74849406,0.08447457,2.70546321,0.96439870,9.404074540625833,0.80195569,5.49057378,0.43259306,38.91001182,0.27803285,25.43998044,0.01876532,8.296436271125545,8.793281231507702,3.36300825,0.25377278,0.00120356,31.86775617,22.38748723,2.24822026,10.73297667,11.13569512,19.08567665,8.64702055684723
0.00000000,3.53558891,1.22913803,0.02172084,0.00691372,1,2.89762168,MS,0.04626722,0.20747932,0.53135594,0.67876123,4.47196492,0.00000000,0.00000000,1167.00000000,0.15529729,0.75854028,11.99073128,0.36277661,10.49029960,0.41346181,0.93781251,5.17854817,7.772416388644395,0.74960938,0.08363368,2.67263673,0.96365558,9.178383241147012,0.80354293,5.21311115,0.43229964,38.80705113,0.27757296,25.25232868,0.01878656,8.11485033316152,8.591955335996841,3.36910654,0.25378298,0.00120442,31.72625242,22.21189865,2.25400489,10.51744457,10.93371189,19.03525534,8.427935245240976
0.00000000,3.54230122,1.22912095,0.02175941,0.00000000,1,2.89831435,MS,0.04517577,0.20770791,0.53097816,0.68300286,4.42341722,0.00000000,0.00000000,1168.00000000,0.15556491,0.76145875,11.96735503,0.36327282,10.43274748,0.41314060,0.93750745,5.17760888,7.6243098222005825,0.75076075,0.08280587,2.63842478,0.96297646,8.955622682014026,0.80506846,4.96650228,0.43199830,38.69832676,0.27720872,25.07165426,0.01880885,7.935127353652454,8.392929038801137,3.37523119,0.25376944,0.00120549,31.58422541,22.03747620,2.25959902,10.30336672,10.71876435,18.98675855,8.219663823701376
0.00000000,3.54891101,1.22921398,0.02179715,0.00000000,1,2.89892811,MS,0.04410297,0.20794335,0.53063170,0.68696097,4.37472910,0.00000000,0.00000000,1169.00000000,0.15583267,0.76405255,11.94436713,0.36377602,10.38197414,0.41282838,0.93725882,5.17671471,7.4769398492336006,0.75190363,0.08199078,2.60349192,0.96231545,8.73457215007838,0.80657068,4.76175664,0.43168375,38.58974888,0.27687493,24.89628734,0.01883165,7.758869375368641,8.196558526035837,3.38130485,0.25375677,0.00120661,31.44472494,21.86516079,2.26507282,10.08982660,10.49283747,18.93956149,8.017258699695864
3.09413748,3.55505638,1.22938303,0.02183401,0.00000000,1,2.89948671,MS,0.04308114,0.20817850,0.53031733,0.69103998,5.16128938,-0.03901584,1.19703138,1170.00000000,0.15610055,0.76679648,11.92391865,0.36427905,11.16650281,0.41254871,0.93704949,5.17544999,7.329358287522238,0.75303019,0.08121543,2.56810342,0.96168601,8.514580111752235,0.80796736,4.56880158,0.43136868,38.48441259,0.27655962,24.72563238,0.01885308,7.583635973539043,8.001215242687067,3.38695347,0.25375772,0.00125579,31.30923135,21.69687629,2.27038867,9.87961006,10.25824743,18.89477489,7.816948868875646
