C_exudation,Total_Organic_Nitrogen,N_tot,cytokinins,N_exudation,sucrose,Unloading_Amino_Acids,plant,axis,senesced_mstruct,Export_cytokinins,S_grain_structure,Conc_Amino_Acids,WSC_g,R_grain_growth_starch,t,regul_transpiration,Nstruct,R_Nnit_red,Conc_cytokinins,Unloading_Sucrose,amino_acids,mstruct,nitrates,Uptake_Nitrates,Export_Amino_Acids,organ,Export_Nitrates,sucrose_consumption_mstruct,S_Proteins,S_grain_starch,Conc_Nitrates,proteins,RGR_Structure,Conc_Sucrose,R_grain_growth_struct,R_residual,structure,sum_respi,S_Amino_Acids,starch,Proteins_N_Mass,age_from_flowering,Respi_growth,AA_consumption_mstruct,R_Nnit_upt,S_cytokinins,synthetized_mstruct,HATS_LATS,Dry_Mass
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1160.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00081345,NA,NA,1651.20024962,NA,1,MS,NA,NA,NA,62.584830674266016,0.04717714998911487,NA,1161.00000000,NA,NA,NA,NA,NA,58.10321480,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,185.26672819418232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.43595602,143.09800058,0.00238021,7.47372903,0.15161659,739.44468202,3.06772331,1,MS,0.00000000,0.05390324,NA,13.443622028568866,0.0211269909148093,NA,1161.00000000,0.00119966,0.00191335,1.00201250,19.532462119322552,87.17978010,6.42993620,0.38263118,26.91701809,3.24468713,1.24962659,roots,0.58124340,26.23033783,NA,NA,70.347163214801,NA,NA,161.04382849637688,NA,0.56651073,NA,2.85429010,1.32259718,NA,NA,NA,9.03291783,0.26157098,1.28814079,0.69133420,NA,24.99600080,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1161.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00080046,NA,NA,1611.76747194,NA,1,MS,NA,NA,NA,61.4883827367577,0.04605049919837244,NA,1162.00000000,NA,NA,NA,NA,NA,57.17598771,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,180.55542771936007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.68103924,143.53038821,0.00241502,7.68268616,0.14224502,727.90540990,2.78135315,1,MS,0.00000000,0.05545007,NA,13.77917553583226,0.02079729742570206,NA,1162.00000000,0.00120052,0.00191698,1.00402382,20.040528492313193,78.40519622,6.60293722,0.38335746,28.97103707,3.19625241,1.28416911,roots,0.62604649,26.01129044,NA,NA,75.57186146597286,NA,NA,158.23034647085976,NA,0.56357718,NA,2.83481542,1.32274128,NA,NA,NA,8.95748467,0.25938662,1.26891221,0.70439072,NA,24.96597259,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1162.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00078765,NA,NA,1574.13864283,NA,1,MS,NA,NA,NA,60.408942942272446,0.04497538979516451,NA,1163.00000000,NA,NA,NA,NA,NA,56.26057657,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,176.06328678840958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.43048177,143.84981547,0.00244691,7.89441760,0.13463442,714.47565167,2.57876658,1,MS,0.00000000,0.05702033,NA,13.884690715731285,0.020413590047677743,NA,1163.00000000,0.00120141,0.00192057,1.00503508,20.554343487554057,72.15240887,6.66596009,0.38407540,30.92911375,3.14162668,1.29738359,roots,0.66885297,25.71223211,NA,NA,80.52875592735035,NA,NA,155.02070271385028,NA,0.55941145,NA,2.81043012,1.32159853,NA,NA,NA,8.85449823,0.25640439,1.24722579,0.71297704,NA,24.93895650,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1163.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00077502,NA,NA,1537.21054400,NA,1,MS,NA,NA,NA,59.34822141543941,0.043920301257226145,NA,1164.00000000,NA,NA,NA,NA,NA,55.35863211,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,171.66607583272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.46819389,144.09395498,0.00247636,8.10740073,0.12813265,699.75910819,2.42510954,1,MS,0.00000000,0.05860010,NA,13.841173361035445,0.019993117376879994,NA,1164.00000000,0.00120226,0.00192411,1.00523211,21.07004885224685,67.34096946,6.65731365,0.38478320,32.78879488,3.08279748,1.29661725,roots,0.70957078,25.34937459,NA,NA,85.21368720954858,NA,NA,151.54835155173473,NA,0.55435232,NA,2.78251579,1.31942609,NA,NA,NA,8.72954131,0.25278595,1.22387060,0.71763525,NA,24.91494610,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1164.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00076256,NA,NA,1500.99648589,NA,1,MS,NA,NA,NA,58.30503059842918,0.04288561388263488,NA,1165.00000000,NA,NA,NA,NA,NA,54.46890401,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,167.36545916413988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.70044305,144.29282935,0.00250379,8.32006324,0.12263608,684.28996450,2.30439984,1,MS,0.00000000,0.06017636,NA,13.71287016222545,0.019551141842723246,NA,1165.00000000,0.00120304,0.00192759,1.00477409,21.583676877166763,63.50221526,6.60753654,0.38547942,34.54924298,3.02153569,1.28776002,roots,0.74815467,24.93476982,NA,NA,89.62668615129434,NA,NA,147.93050101292934,NA,0.54869365,NA,2.75226115,1.31644294,NA,NA,NA,8.58676424,0.24865147,1.19954967,0.71888192,NA,24.89389454,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1165.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00075033,NA,NA,1464.53182769,NA,1,MS,NA,NA,NA,57.28299056788851,0.041843766505316064,NA,1166.00000000,NA,NA,NA,NA,NA,53.59497301,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,163.0531554457216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.01001785,144.45857567,0.00252938,8.53123289,0.11734138,668.26704536,2.19755068,1,MS,0.00000000,0.06173033,NA,13.526236315375018,0.019093344153239145,NA,1166.00000000,0.00120356,0.00193101,1.00373516,22.09231320725248,60.05008927,6.52916418,0.38616295,36.21118022,2.95845934,1.27303517,roots,0.78448200,24.48022171,NA,NA,93.77176142372132,NA,NA,144.21093513764308,NA,0.54254075,NA,2.72016178,1.31275398,NA,NA,NA,8.43023191,0.24411868,1.17450836,0.71701014,NA,24.87571573,NA
