plant,proteins,mstruct,axis,organ,Ksoil,Tsoil,green_area,sucrose,t,Tr,soil_water_potential,xylem_water_potential,age,total_water_potential,amino_acids,SRWC
1,NA,0.24264179,MS,roots,NA,NA,NA,645.72380959,851,NA,NA,NA,NA,NA,8.56723973,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,851,NA,-0.11900251,NA,NA,-0.18060128,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1194.02594182,852,NA,NA,NA,NA,NA,51.15217100,NA
1,NA,0.24319958,MS,roots,NA,NA,NA,634.86344781,852,NA,NA,NA,NA,NA,8.74183984,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,852,NA,-0.11900251,NA,NA,-0.18082305,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1170.98999636,853,NA,NA,NA,NA,NA,50.36180617,NA
1,NA,0.24375363,MS,roots,NA,NA,NA,623.32118865,853,NA,NA,NA,NA,NA,8.85957479,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,853,NA,-0.11900251,NA,NA,-0.18104511,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1148.35706412,854,NA,NA,NA,NA,NA,49.60143928,NA
1,NA,0.24430342,MS,roots,NA,NA,NA,611.34336237,854,NA,NA,NA,NA,NA,8.93741741,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,854,NA,-0.11900251,NA,NA,-0.18126752,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1126.09818518,855,NA,NA,NA,NA,NA,48.86652721,NA
1,NA,0.24484852,MS,roots,NA,NA,NA,599.08939310,855,NA,NA,NA,NA,NA,8.98634114,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,855,NA,-0.11900251,NA,NA,-0.18149015,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1104.13109963,856,NA,NA,NA,NA,NA,48.15345172,NA
1,NA,0.24538850,MS,roots,NA,NA,NA,586.67107878,856,NA,NA,NA,NA,NA,9.01401164,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,856,NA,-0.11900251,NA,NA,-0.18171293,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1082.39407154,857,NA,NA,NA,NA,NA,47.45987985,NA
1,NA,0.24592298,MS,roots,NA,NA,NA,574.16445207,857,NA,NA,NA,NA,NA,9.02566891,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,857,NA,-0.11900251,NA,NA,-0.18193593,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1060.74957272,858,NA,NA,NA,NA,NA,47.00162624,NA
1,NA,0.24645158,MS,roots,NA,NA,NA,561.59977338,858,NA,NA,NA,NA,NA,8.98578918,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,858,NA,-0.11900251,NA,NA,-0.18215906,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1040.87483044,859,NA,NA,NA,NA,NA,49.08090110,NA
1,NA,0.24697393,MS,roots,NA,NA,NA,551.26768794,859,NA,NA,NA,NA,NA,7.51458580,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,859,NA,-0.11900251,NA,NA,-0.18242636,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1039.63615411,860,NA,NA,NA,NA,NA,50.38841700,NA
1,NA,0.24749095,MS,roots,NA,NA,NA,542.21495846,860,NA,NA,NA,NA,NA,5.96574208,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,860,NA,-0.11900251,NA,NA,-0.18458772,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1061.64106175,861,NA,NA,NA,NA,NA,52.80137876,NA
1,NA,0.24800311,MS,roots,NA,NA,NA,536.82148862,861,NA,NA,NA,NA,NA,3.88073939,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,861,NA,-0.11900251,NA,NA,-0.18617940,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1098.52577546,862,NA,NA,NA,NA,NA,55.31128063,NA
1,NA,0.24851244,MS,roots,NA,NA,NA,537.21409593,862,NA,NA,NA,NA,NA,2.71107052,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,862,NA,-0.11900251,NA,NA,-0.19019664,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1142.76032693,863,NA,NA,NA,NA,NA,57.41476082,NA
1,NA,0.24902238,MS,roots,NA,NA,NA,543.96295208,863,NA,NA,NA,NA,NA,2.49334759,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,863,NA,-0.11900251,NA,NA,-0.19379556,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1192.88979822,864,NA,NA,NA,NA,NA,59.38865896,NA
1,NA,0.24953676,MS,roots,NA,NA,NA,556.88183730,864,NA,NA,NA,NA,NA,2.64683651,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,864,NA,-0.11900251,NA,NA,-0.19669126,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1248.36912367,865,NA,NA,NA,NA,NA,61.42328460,NA
1,NA,0.25005907,MS,roots,NA,NA,NA,575.63068865,865,NA,NA,NA,NA,NA,2.91675619,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,865,NA,-0.11900251,NA,NA,-0.20073713,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1297.88460689,866,NA,NA,NA,NA,NA,62.73366036,NA
1,NA,0.25059223,MS,roots,NA,NA,NA,598.91413207,866,NA,NA,NA,NA,NA,3.17734570,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,866,NA,-0.11900251,NA,NA,-0.20572752,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1339.80254537,867,NA,NA,NA,NA,NA,63.52744422,NA
1,NA,0.25113794,MS,roots,NA,NA,NA,624.32592184,867,NA,NA,NA,NA,NA,3.32980119,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,867,NA,-0.11900251,NA,NA,-0.20610196,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1370.18275027,868,NA,NA,NA,NA,NA,63.63767176,NA
1,NA,0.25169640,MS,roots,NA,NA,NA,649.72010307,868,NA,NA,NA,NA,NA,3.78930857,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,868,NA,-0.11900251,NA,NA,-0.20716303,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1374.78671923,869,NA,NA,NA,NA,NA,62.72137102,NA
1,NA,0.25226673,MS,roots,NA,NA,NA,671.38633349,869,NA,NA,NA,NA,NA,4.97194887,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,869,NA,-0.11900251,NA,NA,-0.20717181,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1358.96295759,870,NA,NA,NA,NA,NA,61.34357738,NA
1,NA,0.25284666,MS,roots,NA,NA,NA,685.82886461,870,NA,NA,NA,NA,NA,6.16082784,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,870,NA,-0.11900251,NA,NA,-0.20533738,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1330.77503161,871,NA,NA,NA,NA,NA,59.53525835,NA
1,NA,0.25343296,MS,roots,NA,NA,NA,692.15553630,871,NA,NA,NA,NA,NA,7.27981385,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,871,NA,-0.11900251,NA,NA,-0.20468004,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1304.95267652,872,NA,NA,NA,NA,NA,58.49978465,NA
1,NA,0.25402243,MS,roots,NA,NA,NA,687.98116475,872,NA,NA,NA,NA,NA,8.07043236,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,872,NA,-0.11900251,NA,NA,-0.20429407,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1279.17094542,873,NA,NA,NA,NA,NA,57.45672549,NA
1,NA,0.25461106,MS,roots,NA,NA,NA,681.02978585,873,NA,NA,NA,NA,NA,8.63611962,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,873,NA,-0.11900251,NA,NA,-0.20415014,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1254.00086512,874,NA,NA,NA,NA,NA,56.43811994,NA
1,NA,0.25519773,MS,roots,NA,NA,NA,672.00197029,874,NA,NA,NA,NA,NA,9.03322814,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,874,NA,-0.11900251,NA,NA,-0.20439920,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1229.42983455,875,NA,NA,NA,NA,NA,55.45174824,NA
1,NA,0.25578151,MS,roots,NA,NA,NA,661.56422214,875,NA,NA,NA,NA,NA,9.31185787,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,875,NA,-0.11900251,NA,NA,-0.20464849,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1205.33397835,876,NA,NA,NA,NA,NA,54.49801061,NA
1,NA,0.25636164,MS,roots,NA,NA,NA,650.17431889,876,NA,NA,NA,NA,NA,9.50619986,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,876,NA,-0.11900251,NA,NA,-0.20489802,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1181.66374848,877,NA,NA,NA,NA,NA,53.57783869,NA
1,NA,0.25693752,MS,roots,NA,NA,NA,638.09400421,877,NA,NA,NA,NA,NA,9.63694793,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,877,NA,-0.11900251,NA,NA,-0.20514778,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1158.61996491,878,NA,NA,NA,NA,NA,52.69097807,NA
1,NA,0.25750857,MS,roots,NA,NA,NA,625.47729294,878,NA,NA,NA,NA,NA,9.71696726,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,878,NA,-0.11900251,NA,NA,-0.20539768,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1135.75879528,879,NA,NA,NA,NA,NA,51.82727169,NA
1,NA,0.25807427,MS,roots,NA,NA,NA,612.71893081,879,NA,NA,NA,NA,NA,9.77165362,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,879,NA,-0.11900251,NA,NA,-0.20564761,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1113.21626084,880,NA,NA,NA,NA,NA,50.98897559,NA
1,NA,0.25863424,MS,roots,NA,NA,NA,599.79805983,880,NA,NA,NA,NA,NA,9.80135243,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,880,NA,-0.11900251,NA,NA,-0.20589795,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1091.01508865,881,NA,NA,NA,NA,NA,50.17470215,NA
1,NA,0.25918803,MS,roots,NA,NA,NA,586.80779535,881,NA,NA,NA,NA,NA,9.81257499,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,881,NA,-0.11900251,NA,NA,-0.20614819,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1068.91248176,882,NA,NA,NA,NA,NA,49.60046843,NA
1,NA,0.25973528,MS,roots,NA,NA,NA,573.82249949,882,NA,NA,NA,NA,NA,9.76905067,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,882,NA,-0.11900251,NA,NA,-0.20639876,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1048.02225133,883,NA,NA,NA,NA,NA,51.66606201,NA
1,NA,0.26027558,MS,roots,NA,NA,NA,563.04859981,883,NA,NA,NA,NA,NA,8.16658090,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,883,NA,-0.11900251,NA,NA,-0.20669411,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1046.12649842,884,NA,NA,NA,NA,NA,52.94175591,NA
1,NA,0.26080991,MS,roots,NA,NA,NA,553.54005434,884,NA,NA,NA,NA,NA,6.47679688,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,884,NA,-0.11900251,NA,NA,-0.20892163,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1067.41104420,885,NA,NA,NA,NA,NA,55.38962535,NA
1,NA,0.26133876,MS,roots,NA,NA,NA,547.75069323,885,NA,NA,NA,NA,NA,4.20090678,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,885,NA,-0.11900251,NA,NA,-0.21060998,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1103.65115317,886,NA,NA,NA,NA,NA,57.91574970,NA
1,NA,0.26186429,MS,roots,NA,NA,NA,547.81992623,886,NA,NA,NA,NA,NA,2.92000274,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,886,NA,-0.11900251,NA,NA,-0.21479769,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1147.23951488,887,NA,NA,NA,NA,NA,59.98108373,NA
1,NA,0.26239021,MS,roots,NA,NA,NA,554.32805568,887,NA,NA,NA,NA,NA,2.66000802,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,887,NA,-0.11900251,NA,NA,-0.21861085,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1196.77810584,888,NA,NA,NA,NA,NA,61.88741256,NA
1,NA,0.26292064,MS,roots,NA,NA,NA,567.06687103,888,NA,NA,NA,NA,NA,2.80736219,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,888,NA,-0.11900251,NA,NA,-0.22175889,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1251.58463922,889,NA,NA,NA,NA,NA,63.84286296,NA
1,NA,0.26345937,MS,roots,NA,NA,NA,585.69375734,889,NA,NA,NA,NA,NA,3.08601988,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,889,NA,-0.11900251,NA,NA,-0.22609758,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1300.48028219,890,NA,NA,NA,NA,NA,65.04357679,NA
1,NA,0.26400953,MS,roots,NA,NA,NA,608.87559093,890,NA,NA,NA,NA,NA,3.34823288,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,890,NA,-0.11900251,NA,NA,-0.23142940,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1341.72017659,891,NA,NA,NA,NA,NA,65.70885275,NA
1,NA,0.26457303,MS,roots,NA,NA,NA,634.19345684,891,NA,NA,NA,NA,NA,3.50549940,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,891,NA,-0.11900251,NA,NA,-0.23212468,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1371.41472695,892,NA,NA,NA,NA,NA,65.65699774,NA
1,NA,0.26515012,MS,roots,NA,NA,NA,659.43548221,892,NA,NA,NA,NA,NA,3.99818216,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,892,NA,-0.11900251,NA,NA,-0.23348598,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1375.19926857,893,NA,NA,NA,NA,NA,64.54171392,NA
1,NA,0.26573987,MS,roots,NA,NA,NA,680.86381810,893,NA,NA,NA,NA,NA,5.23962059,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,893,NA,-0.11900251,NA,NA,-0.23371593,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1358.59726240,894,NA,NA,NA,NA,NA,62.95744860,NA
1,NA,0.26633982,MS,roots,NA,NA,NA,694.94073682,894,NA,NA,NA,NA,NA,6.48151722,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,894,NA,-0.11900251,NA,NA,-0.23203079,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1329.74815223,895,NA,NA,NA,NA,NA,60.93637202,NA
1,NA,0.26694645,MS,roots,NA,NA,NA,700.81879536,895,NA,NA,NA,NA,NA,7.64905498,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,895,NA,-0.11900251,NA,NA,-0.23146140,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1303.42755635,896,NA,NA,NA,NA,NA,59.77209269,NA
1,NA,0.26755624,MS,roots,NA,NA,NA,696.04908203,896,NA,NA,NA,NA,NA,8.47426850,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,896,NA,-0.11900251,NA,NA,-0.23112806,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1277.21230043,897,NA,NA,NA,NA,NA,58.60614881,NA
1,NA,0.26816477,MS,roots,NA,NA,NA,688.52986252,897,NA,NA,NA,NA,NA,9.06670150,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,897,NA,-0.11900251,NA,NA,-0.23101810,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1251.53480674,898,NA,NA,NA,NA,NA,57.46868542,NA
1,NA,0.26877083,MS,roots,NA,NA,NA,678.99622542,898,NA,NA,NA,NA,NA,9.48644509,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,898,NA,-0.11900251,NA,NA,-0.23129620,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1226.46722955,899,NA,NA,NA,NA,NA,56.36967763,NA
1,NA,0.26937341,MS,roots,NA,NA,NA,668.05800775,899,NA,NA,NA,NA,NA,9.78140816,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,899,NA,-0.11900251,NA,NA,-0.23157446,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1201.97788082,900,NA,NA,NA,NA,NA,55.31178700,NA
1,NA,0.26997168,MS,roots,NA,NA,NA,656.10539812,900,NA,NA,NA,NA,NA,9.98279488,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,900,NA,-0.11900251,NA,NA,-0.23185305,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1177.95770291,901,NA,NA,NA,NA,NA,54.29021931,NA
1,NA,0.27056493,MS,roots,NA,NA,NA,643.56642197,901,NA,NA,NA,NA,NA,10.12210090,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,901,NA,-0.11900251,NA,NA,-0.23213153,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1154.34902245,902,NA,NA,NA,NA,NA,53.30353661,NA
1,NA,0.27115259,MS,roots,NA,NA,NA,630.61172282,902,NA,NA,NA,NA,NA,10.21314241,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,902,NA,-0.11900251,NA,NA,-0.23241028,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1131.10302393,903,NA,NA,NA,NA,NA,52.34929123,NA
1,NA,0.27173414,MS,roots,NA,NA,NA,617.40288094,903,NA,NA,NA,NA,NA,10.26832034,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,903,NA,-0.11900251,NA,NA,-0.23268910,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1108.18685655,904,NA,NA,NA,NA,NA,51.42527165,NA
1,NA,0.27230908,MS,roots,NA,NA,NA,604.05612298,904,NA,NA,NA,NA,NA,10.29649762,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,904,NA,-0.11900251,NA,NA,-0.23296817,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1085.57418318,905,NA,NA,NA,NA,NA,50.52904447,NA
1,NA,0.27287697,MS,roots,NA,NA,NA,590.66829905,905,NA,NA,NA,NA,NA,10.30463540,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,905,NA,-0.11900251,NA,NA,-0.23324729,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1063.12606741,906,NA,NA,NA,NA,NA,49.88020182,NA
1,NA,0.27343738,MS,roots,NA,NA,NA,577.27749702,906,NA,NA,NA,NA,NA,10.25306343,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,906,NA,-0.11900251,NA,NA,-0.23352649,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1041.37098323,907,NA,NA,NA,NA,NA,51.94001194,NA
1,NA,0.27398990,MS,roots,NA,NA,NA,566.14881428,907,NA,NA,NA,NA,NA,8.57285912,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,907,NA,-0.11900251,NA,NA,-0.23385131,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1038.91124101,908,NA,NA,NA,NA,NA,53.18044452,NA
1,NA,0.27453559,MS,roots,NA,NA,NA,556.26577830,908,NA,NA,NA,NA,NA,6.79892475,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,908,NA,-0.11900251,NA,NA,-0.23614247,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1059.49990931,909,NA,NA,NA,NA,NA,55.64401815,NA
1,NA,0.27507498,MS,roots,NA,NA,NA,550.10320113,909,NA,NA,NA,NA,NA,4.40424765,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,909,NA,-0.11900251,NA,NA,-0.23792819,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1095.13794690,910,NA,NA,NA,NA,NA,58.17599066,NA
1,NA,0.27561043,MS,roots,NA,NA,NA,549.82752571,910,NA,NA,NA,NA,NA,3.04638068,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,910,NA,-0.11900251,NA,NA,-0.24228487,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1138.28823073,911,NA,NA,NA,NA,NA,60.22062316,NA
1,NA,0.27614597,MS,roots,NA,NA,NA,556.05947159,911,NA,NA,NA,NA,NA,2.74402982,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,911,NA,-0.11900251,NA,NA,-0.24634819,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1188.31162377,912,NA,NA,NA,NA,NA,62.23424274,NA
1,NA,0.27668615,MS,roots,NA,NA,NA,568.63116521,912,NA,NA,NA,NA,NA,2.88614663,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,912,NA,-0.11900251,NA,NA,-0.24976380,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1243.38073141,913,NA,NA,NA,NA,NA,64.25671642,NA
1,NA,0.27723516,MS,roots,NA,NA,NA,587.25898989,913,NA,NA,NA,NA,NA,3.17362765,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,913,NA,-0.11900251,NA,NA,-0.25462201,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1292.76779791,914,NA,NA,NA,NA,NA,65.42811536,NA
1,NA,0.27779660,MS,roots,NA,NA,NA,610.56775846,914,NA,NA,NA,NA,NA,3.44146608,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,914,NA,-0.11900251,NA,NA,-0.26043539,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1334.05014604,915,NA,NA,NA,NA,NA,66.01357609,NA
1,NA,0.27837263,MS,roots,NA,NA,NA,636.13539692,915,NA,NA,NA,NA,NA,3.60802916,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,915,NA,-0.11900251,NA,NA,-0.26142529,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1363.80314009,916,NA,NA,NA,NA,NA,65.85322861,NA
1,NA,0.27896362,MS,roots,NA,NA,NA,661.52229834,916,NA,NA,NA,NA,NA,4.09195893,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,916,NA,-0.11900251,NA,NA,-0.26309549,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1367.40581286,917,NA,NA,NA,NA,NA,64.56343950,NA
1,NA,0.27956851,MS,roots,NA,NA,NA,683.11553687,917,NA,NA,NA,NA,NA,5.36958824,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,917,NA,-0.11900251,NA,NA,-0.26356127,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1350.25836797,918,NA,NA,NA,NA,NA,63.01842128,NA
1,NA,0.28018461,MS,roots,NA,NA,NA,697.37146379,918,NA,NA,NA,NA,NA,6.66341368,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,918,NA,-0.11900251,NA,NA,-0.26201087,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1320.60931143,919,NA,NA,NA,NA,NA,61.18651555,NA
1,NA,0.28080805,MS,roots,NA,NA,NA,703.31629682,919,NA,NA,NA,NA,NA,7.89604422,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,919,NA,-0.11900251,NA,NA,-0.26152940,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1293.80541599,920,NA,NA,NA,NA,NA,60.31784895,NA
1,NA,0.28143487,MS,roots,NA,NA,NA,698.43798450,920,NA,NA,NA,NA,NA,8.78018866,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,920,NA,-0.11900251,NA,NA,-0.26124432,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1267.31294116,921,NA,NA,NA,NA,NA,59.49628409,NA
1,NA,0.28206015,MS,roots,NA,NA,NA,690.63014772,921,NA,NA,NA,NA,NA,9.42038297,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,921,NA,-0.11900251,NA,NA,-0.26117266,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1241.25586717,922,NA,NA,NA,NA,NA,58.72468665,NA
1,NA,0.28268243,MS,roots,NA,NA,NA,680.98535026,922,NA,NA,NA,NA,NA,9.89955384,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,922,NA,-0.11900251,NA,NA,-0.26148081,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1215.09777095,923,NA,NA,NA,NA,NA,57.98996848,NA
1,NA,0.28330069,MS,roots,NA,NA,NA,669.89811625,923,NA,NA,NA,NA,NA,10.25158054,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,923,NA,-0.11900251,NA,NA,-0.26178895,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1190.35651205,924,NA,NA,NA,NA,NA,57.28952614,NA
1,NA,0.28391400,MS,roots,NA,NA,NA,657.79328411,924,NA,NA,NA,NA,NA,10.51006100,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,924,NA,-0.11900251,NA,NA,-0.26209718,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1166.06810796,925,NA,NA,NA,NA,NA,56.61506253,NA
1,NA,0.28452160,MS,roots,NA,NA,NA,645.06539633,925,NA,NA,NA,NA,NA,10.70283898,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,925,NA,-0.11900251,NA,NA,-0.26240571,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1142.18492053,926,NA,NA,NA,NA,NA,55.96732363,NA
1,NA,0.28512283,MS,roots,NA,NA,NA,631.95359376,926,NA,NA,NA,NA,NA,10.84797425,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,926,NA,-0.11900251,NA,NA,-0.26271427,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1118.66669782,927,NA,NA,NA,NA,NA,55.34319568,NA
1,NA,0.28571714,MS,roots,NA,NA,NA,618.60769672,927,NA,NA,NA,NA,NA,10.95705140,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,927,NA,-0.11900251,NA,NA,-0.26302293,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1095.48721959,928,NA,NA,NA,NA,NA,54.74071218,NA
1,NA,0.28630401,MS,roots,NA,NA,NA,605.14026290,928,NA,NA,NA,NA,NA,11.03865695,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,928,NA,-0.11900251,NA,NA,-0.26333161,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1072.62930696,929,NA,NA,NA,NA,NA,54.15826929,NA
1,NA,0.28688297,MS,roots,NA,NA,NA,591.63423362,929,NA,NA,NA,NA,NA,11.09902423,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,929,NA,-0.11900251,NA,NA,-0.26364048,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1049.94786965,930,NA,NA,NA,NA,NA,53.83184231,NA
1,NA,0.28745357,MS,roots,NA,NA,NA,578.14622486,930,NA,NA,NA,NA,NA,11.09493855,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,930,NA,-0.11900251,NA,NA,-0.26394947,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1028.68890163,931,NA,NA,NA,NA,NA,56.24090132,NA
1,NA,0.28801540,MS,roots,NA,NA,NA,567.05986638,931,NA,NA,NA,NA,NA,9.30802385,NA
