plant,mstruct,axis,LAI_turgor,green_area,total_water_influx,t,Tr,plant_water_content,xylem_water_potential,plant_WC_DM,Growth,delta_plant_water_content,Total_Transpiration_turgor
1,0.23958671,MS,0.00000000,0.00323180,0.21198532,578,NA,0.64612617,-0.05775560,92.19737578,0.00024816,0.00015087,0.21208261
1,0.24022092,MS,0.00000000,0.00323639,0.18124464,579,NA,0.64656341,-0.05656847,92.20224076,0.00025449,0.00013589,0.18136324
1,0.24085307,MS,0.00000000,0.00324065,0.14133283,580,NA,0.64696045,-0.05593411,92.20665335,0.00025866,0.00012184,0.14146964
1,0.24151511,MS,0.00000000,0.00324471,0.07256020,581,NA,0.64733155,-0.05486887,92.21077312,0.00026293,0.00022002,0.07260311
1,0.24217768,MS,0.00000000,0.00324904,0.04282611,582,NA,0.64738304,-0.05258534,92.21134432,0.00026602,0.00024655,0.04284558
1,0.24285869,MS,0.00000000,0.00325278,0.02570053,583,NA,0.64729192,-0.05162905,92.21033334,0.00026508,0.00025280,0.02571281
1,0.24353913,MS,0.00000000,0.00325633,0.01755066,584,NA,0.64717016,-0.05108134,92.20898197,0.00026180,0.00025925,0.01755322
1,0.24421967,MS,0.00000000,0.00325979,0.01577808,585,NA,0.64717675,-0.05083510,92.20905513,0.00025863,-0.00153868,0.01757539
1,0.24487890,MS,0.00000000,0.00326356,0.01762378,586,NA,0.64721743,-0.05081378,92.20950666,0.00025519,0.00027452,0.01760446
1,0.24553267,MS,0.00000000,0.00326712,0.01764170,587,NA,0.64729061,-0.05092764,92.21031881,0.00025156,0.00026271,0.01763055
1,0.24618467,MS,0.00000000,0.00327070,0.01765598,588,NA,0.64738486,-0.05097578,92.21136451,0.00024811,0.00024731,0.01765678
1,0.24682534,MS,0.00000000,0.00327436,0.01770586,589,NA,0.64749254,-0.05102387,92.21255901,0.00024512,0.00027859,0.01767239
1,0.24745886,MS,0.00000000,0.00327793,0.01772538,590,NA,0.64760918,-0.05107342,92.21385238,0.00024186,0.00026877,0.01769848
1,0.24808458,MS,0.00000000,0.00328147,0.01774267,591,NA,0.64770853,-0.05112196,92.21495367,0.00023870,0.00025918,0.01772219
1,0.24870203,MS,0.00000000,0.00328498,0.01776966,592,NA,0.64779619,-0.05117051,92.21592511,0.00023559,0.00025320,0.01775206
1,0.24931081,MS,0.00000000,0.00328846,0.01779236,593,NA,0.64788829,-0.05121952,92.21694557,0.00023258,0.00024739,0.01777755
1,0.24990208,MS,0.00000000,0.00329191,0.01859611,594,NA,0.64798139,-0.05126848,92.21797674,0.00023072,0.00024512,0.01858171
1,0.25049495,MS,0.00000000,0.00329519,0.05277634,595,NA,0.64802870,-0.05134779,92.21850073,0.00022902,0.00024052,0.05276484
1,0.25108888,MS,0.00000000,0.00329857,0.07052787,596,NA,0.64851108,-0.05272050,92.22383874,0.00022705,0.00022301,0.07053192
1,0.25166979,MS,0.00000000,0.00330287,0.13177977,597,NA,0.64885026,-0.05355005,92.22758761,0.00022602,0.00021881,0.13178698
1,0.25226782,MS,0.00000000,0.00330684,0.17285350,598,NA,0.64956842,-0.05611251,92.23551354,0.00022527,0.00019408,0.17288469
1,0.25288459,MS,0.00000000,0.00331168,0.19170992,599,NA,0.65031428,-0.05806359,92.24372813,0.00022664,0.00012060,0.19181595
1,0.25351255,MS,0.00000000,0.00331670,0.22714962,600,NA,0.65085248,-0.05927148,92.24964484,0.00023023,0.00016268,0.22721717
1,0.25414433,MS,0.00000000,0.00332150,0.27408936,601,NA,0.65125374,-0.06118112,92.25405015,0.00023138,-0.00006558,0.27438632
1,0.25477382,MS,0.00000000,0.00332603,0.22302220,602,NA,0.65182317,-0.06364571,92.26029332,0.00023313,-0.00007711,0.22333244
1,0.25540931,MS,0.00000000,0.00333048,0.19051209,603,NA,0.65222780,-0.06244621,92.26472346,0.00024092,0.00011463,0.19063838
1,0.25607345,MS,0.00000000,0.00333466,0.14470613,604,NA,0.65261322,-0.06182799,92.26893858,0.00024490,0.00003761,0.14491342
1,0.25675494,MS,0.00000000,0.00333908,0.07453131,605,NA,0.65298801,-0.06060221,92.27303302,0.00024954,0.00018584,0.07459500
1,0.25746119,MS,0.00000000,0.00334357,0.04416627,606,NA,0.65301335,-0.05829563,92.27330968,0.00025275,0.00022341,0.04419561
1,0.25816744,MS,0.00000000,0.00334769,0.02671068,607,NA,0.65291768,-0.05733342,92.27226498,0.00025164,0.00024365,0.02671867
1,0.25886193,MS,0.00000000,0.00335143,0.01823568,608,NA,0.65279422,-0.05678454,92.27091648,0.00024864,0.00024522,0.01823910
1,0.25956164,MS,0.00000000,0.00335489,0.01826233,609,NA,0.65279274,-0.05653394,92.27090033,0.00024570,0.00024349,0.01826453
1,0.26025064,MS,0.00000000,0.00335872,0.01828820,610,NA,0.65283961,-0.05658952,92.27141234,0.00024219,0.00024005,0.01829034
1,0.26093291,MS,0.00000000,0.00336253,0.01831283,611,NA,0.65291793,-0.05664518,92.27226776,0.00023871,0.00023738,0.01831415
1,0.26160768,MS,0.00000000,0.00336634,0.01833843,612,NA,0.65301623,-0.05670090,92.27334120,0.00023560,0.00023281,0.01834122
1,0.26227447,MS,0.00000000,0.00337014,0.01836790,613,NA,0.65312717,-0.05675680,92.27455223,0.00023212,0.00023084,0.01836918
1,0.26292287,MS,0.00000000,0.00337391,0.01841262,614,NA,0.65318740,-0.05681296,92.27520959,0.00022921,0.00024490,0.01839693
1,0.26356198,MS,0.00000000,0.00337749,0.01843499,615,NA,0.65325556,-0.05686986,92.27595331,0.00022614,0.00023779,0.01842334
1,0.26419178,MS,0.00000000,0.00338104,0.01845539,616,NA,0.65332952,-0.05692607,92.27676017,0.00022316,0.00023286,0.01844569
1,0.26481351,MS,0.00000000,0.00338454,0.01847916,617,NA,0.65340930,-0.05698231,92.27763032,0.00022139,0.00022918,0.01847137
1,0.26542723,MS,0.00000000,0.00338802,0.01929978,618,NA,0.65349087,-0.05703884,92.27851985,0.00021963,0.00022693,0.01929248
1,0.26602607,MS,0.00000000,0.00339149,0.05422366,619,NA,0.65352461,-0.05712655,92.27888767,0.00021682,0.00021970,0.05422078
1,0.26661583,MS,0.00000000,0.00339482,0.07235445,620,NA,0.65398664,-0.05854646,92.28392164,0.00021485,0.00020859,0.07236071
1,0.26721720,MS,0.00000000,0.00339890,0.13463832,621,NA,0.65431649,-0.05941676,92.28751136,0.00021388,0.00019406,0.13465814
1,0.26783580,MS,0.00000000,0.00340305,0.17635128,622,NA,0.65502105,-0.06206565,92.29516804,0.00021246,0.00010678,0.17645696
1,0.26847166,MS,0.00000000,0.00340805,0.19564941,623,NA,0.65575748,-0.06410418,92.30315471,0.00021424,0.00017053,0.19569312
1,0.26909415,MS,0.00000000,0.00341320,0.23120809,624,NA,0.65629437,-0.06540047,92.30896693,0.00021662,0.00006291,0.23136180
1,0.26965115,MS,0.00000000,0.00340730,0.27876287,625,NA,0.65675030,-0.06739946,92.31389582,0.00021766,-0.00013698,0.27911751
1,0.27022529,MS,0.00000000,0.00340100,0.22693888,626,NA,0.65733318,-0.06998974,92.32018794,0.00021873,-0.00019974,0.22735735
1,0.27081562,MS,0.00000000,0.00339488,0.19396667,627,NA,0.65773376,-0.06884887,92.32450618,0.00022592,-0.00006951,0.19426210
1,0.27142113,MS,0.00000000,0.00338872,0.14776720,628,NA,0.65810073,-0.06828866,92.32845789,0.00023108,0.00010327,0.14789501
1,0.27205050,MS,0.00000000,0.00338260,0.07634365,629,NA,0.65845133,-0.06710750,92.33222942,0.00023527,0.00016650,0.07641242
1,0.27269616,MS,0.00000000,0.00337665,0.04546958,630,NA,0.65844110,-0.06478720,92.33211949,0.00023873,0.00020512,0.04550319
1,0.27335626,MS,0.00000000,0.00337015,0.02772236,631,NA,0.65833110,-0.06382604,92.33093644,0.00023811,0.00022117,0.02773930
1,0.27401500,MS,0.00000000,0.00336354,0.01892557,632,NA,0.65819471,-0.06327916,92.32946916,0.00023556,0.00022932,0.01893180
1,0.27468246,MS,0.00000000,0.00335683,0.01895730,633,NA,0.65818524,-0.06302555,92.32936730,0.00023279,0.00023081,0.01895929
1,0.27532999,MS,0.00000000,0.00335049,0.01898497,634,NA,0.65821922,-0.06308991,92.32973295,0.00022961,0.00022751,0.01898707
1,0.27596547,MS,0.00000000,0.00334400,0.01902085,635,NA,0.65828334,-0.06315425,92.33042270,0.00022655,0.00022469,0.01902271
1,0.27658853,MS,0.00000000,0.00333743,0.01905002,636,NA,0.65836737,-0.06321907,92.33132661,0.00022357,0.00022215,0.01905144
1,0.27720835,MS,0.00000000,0.00333078,0.01907770,637,NA,0.65845242,-0.06328380,92.33224119,0.00022089,0.00021917,0.01907942
1,0.27781942,MS,0.00000000,0.00332417,0.01910019,638,NA,0.65852064,-0.06334864,92.33297462,0.00021811,0.00021614,0.01910216
1,0.27841660,MS,0.00000000,0.00331752,0.01912615,639,NA,0.65859665,-0.06341341,92.33379169,0.00021558,0.00021157,0.01913016
1,0.27899938,MS,0.00000000,0.00331076,0.01915328,640,NA,0.65867826,-0.06347847,92.33466864,0.00021293,0.00020886,0.01915734
1,0.27957216,MS,0.00000000,0.00330388,0.01918216,641,NA,0.65876414,-0.06354370,92.33559140,0.00021030,0.00020625,0.01918620
1,0.28012739,MS,0.00000000,0.00329695,0.02003254,642,NA,0.65883859,-0.06360916,92.33639104,0.00020774,0.00021566,0.02002461
1,0.28067284,MS,0.00000000,0.00328986,0.05579379,643,NA,0.65885936,-0.06370708,92.33661412,0.00020629,0.00020167,0.05579840
1,0.28123501,MS,0.00000000,0.00328273,0.07423777,644,NA,0.65929805,-0.06518129,92.34132279,0.00020443,0.00019466,0.07424755
1,0.28178222,MS,0.00000000,0.00327674,0.13757272,645,NA,0.65960750,-0.06609447,92.34464068,0.00020335,0.00019271,0.13758336
1,0.28234119,MS,0.00000000,0.00327040,0.17988044,646,NA,0.66026969,-0.06883840,92.35173114,0.00020176,0.00010911,0.17997309
1,0.28288591,MS,0.00000000,0.00326484,0.19926433,647,NA,0.66093682,-0.07097291,92.35886115,0.00020288,0.00014028,0.19932693
1,0.28343821,MS,0.00000000,0.00325896,0.23512449,648,NA,0.66143339,-0.07235492,92.36415978,0.00020443,-0.00006737,0.23539629
1,0.28401258,MS,0.00000000,0.00325279,0.28357188,649,NA,0.66178086,-0.07446242,92.36786296,0.00020708,0.00016952,0.28360944
1,0.28452987,MS,0.00000000,0.00323951,0.23107723,650,NA,0.66235623,-0.07720483,92.37398716,0.00020738,0.00012142,0.23116318
1,0.28505330,MS,0.00000000,0.00322643,0.19726240,651,NA,0.66273957,-0.07613974,92.37806205,0.00021155,-0.00022830,0.19770225
1,0.28559186,MS,0.00000000,0.00321295,0.15043839,652,NA,0.66308005,-0.07563474,92.38167758,0.00021716,0.00013111,0.15052444
1,0.28616050,MS,0.00000000,0.00319937,0.07789262,653,NA,0.66340104,-0.07449763,92.38508307,0.00022085,0.00013020,0.07798328
1,0.28676048,MS,0.00000000,0.00318595,0.04649048,654,NA,0.66337490,-0.07217216,92.38480581,0.00022452,0.00019276,0.04652224
1,0.28735900,MS,0.00000000,0.00317213,0.02840739,655,NA,0.66325228,-0.07121344,92.38350513,0.00022405,0.00021545,0.02841599
1,0.28795074,MS,0.00000000,0.00315788,0.01933240,656,NA,0.66311011,-0.07066784,92.38199660,0.00022184,0.00021985,0.01933438
1,0.28853684,MS,0.00000000,0.00314337,0.01932112,657,NA,0.66309681,-0.07041313,92.38185544,0.00021969,0.00021596,0.01932486
1,0.28912235,MS,0.00000000,0.00312898,0.01930126,658,NA,0.66312410,-0.07048475,92.38214514,0.00021675,0.00021552,0.01930249
1,0.28970084,MS,0.00000000,0.00311464,0.01927869,659,NA,0.66318007,-0.07055603,92.38273902,0.00021404,0.00021276,0.01927997
1,0.29027457,MS,0.00000000,0.00310024,0.01925329,660,NA,0.66325485,-0.07062719,92.38353240,0.00021156,0.00020783,0.01925702
1,0.29082743,MS,0.00000000,0.00308581,0.01923028,661,NA,0.66334256,-0.07069823,92.38446281,0.00020911,0.00020644,0.01923295
1,0.29137129,MS,0.00000000,0.00307106,0.01920198,662,NA,0.66341724,-0.07076934,92.38525481,0.00020670,0.00020200,0.01920668
1,0.29191236,MS,0.00000000,0.00305853,0.01917645,663,NA,0.61193102,-0.07084022,91.79712533,0.00020428,0.00020012,0.01918061
1,0.29249677,MS,0.00000000,0.00305402,0.01913569,664,NA,0.61201199,-0.07091117,91.79812156,0.00020173,0.00019752,0.01913990
1,0.29307097,MS,0.00000000,0.00304942,0.01908677,665,NA,0.61209699,-0.07098147,91.79916705,0.00019923,0.00019515,0.01909085
1,0.29363894,MS,0.00000000,0.00304464,0.01989123,666,NA,0.61218205,-0.07105137,91.80021310,0.00019676,0.00019257,0.01989542
1,0.29418841,MS,0.00000000,0.00303992,0.05570289,667,NA,0.61221639,-0.07115506,91.80063541,0.00019434,0.00019187,0.05570535
1,0.29473644,MS,0.00000000,0.00303497,0.07412133,668,NA,0.61262164,-0.07265278,91.80561476,0.00019229,0.00017770,0.07413592
1,0.29527385,MS,0.00000000,0.00303080,0.13740125,669,NA,0.61289134,-0.07359404,91.80892530,0.00019117,0.00018697,0.13740545
1,0.29581997,MS,0.00000000,0.00302633,0.17943900,670,NA,0.61350342,-0.07639020,91.81642868,0.00018928,0.00013091,0.17949737
1,0.29636873,MS,0.00000000,0.00302256,0.19871037,671,NA,0.61413128,-0.07858560,91.82411114,0.00018931,0.00005443,0.19884525
1,0.29692656,MS,0.00000000,0.00301875,0.23451929,672,NA,0.61456364,-0.08004226,91.82939304,0.00019083,-0.00000271,0.23471283
1,0.29750078,MS,0.00000000,0.00301459,0.28231410,673,NA,0.61486384,-0.08224207,91.83305650,0.00019074,-0.00016160,0.28266644
1,0.29809757,MS,0.00000000,0.00301036,0.22903724,674,NA,0.61532857,-0.08507384,91.83872126,0.00019002,-0.00023883,0.22946608
1,0.29869921,MS,0.00000000,0.00300626,0.19605733,675,NA,0.61565000,-0.08406975,91.84263457,0.00019568,-0.00014473,0.19639774
1,0.29933074,MS,0.00000000,0.00300187,0.14935428,676,NA,0.61595169,-0.08367397,91.84630421,0.00020036,0.00018650,0.14936814
1,0.29997160,MS,0.00000000,0.00299755,0.07695434,677,NA,0.61624808,-0.08260137,91.84990630,0.00020318,0.00010409,0.07705343
1,0.30064059,MS,0.00000000,0.00299321,0.04559277,678,NA,0.61622465,-0.08031091,91.84962157,0.00020678,0.00018764,0.04561191
1,0.30131195,MS,0.00000000,0.00298852,0.02751104,679,NA,0.61610952,-0.07937012,91.84822278,0.00020630,0.00019441,0.02752294
1,0.30198586,MS,0.00000000,0.00298348,0.01868857,680,NA,0.61598044,-0.07883321,91.84665383,0.00020437,0.00019671,0.01869623
1,0.30265406,MS,0.00000000,0.00297837,0.01866290,681,NA,0.61596863,-0.07859337,91.84651022,0.00020210,0.00020022,0.01866477
1,0.30331566,MS,0.00000000,0.00297341,0.01863261,682,NA,0.61599804,-0.07867016,91.84686771,0.00019941,0.00019762,0.01863440
1,0.30396518,MS,0.00000000,0.00296852,0.01860342,683,NA,0.61605514,-0.07874672,91.84756181,0.00019678,0.00019570,0.01860450
1,0.30460737,MS,0.00000000,0.00296346,0.01856948,684,NA,0.61613044,-0.07882326,91.84847694,0.00019458,0.00019100,0.01857306
1,0.30523126,MS,0.00000000,0.00295837,0.01853996,685,NA,0.61621740,-0.07889957,91.84953356,0.00019202,0.00019059,0.01854139
1,0.30584608,MS,0.00000000,0.00295307,0.01852080,686,NA,0.61628029,-0.07897597,91.85029756,0.00018973,0.00018613,0.01852439
1,0.30645142,MS,0.00000000,0.00294772,0.01848836,687,NA,0.61634450,-0.07905275,91.85107737,0.00018733,0.00018502,0.01849067
1,0.30708087,MS,0.00000000,0.00294740,0.01847746,688,NA,0.57419390,-0.07912849,91.30489280,0.00018499,0.00018348,0.01847898
1,0.30771162,MS,0.00000000,0.00294892,0.01845807,689,NA,0.57427060,-0.07920595,91.30595308,0.00018262,0.00018113,0.01845956
1,0.30834905,MS,0.00000000,0.00295037,0.01928958,690,NA,0.57434789,-0.07928265,91.30702136,0.00018029,0.00017867,0.01929121
1,0.30893988,MS,0.00000000,0.00295198,0.05542256,691,NA,0.57437475,-0.07939352,91.30739254,0.00017808,0.00017595,0.05542469
1,0.30953425,MS,0.00000000,0.00295299,0.07487550,692,NA,0.57476199,-0.08092604,91.31274032,0.00017603,0.00016008,0.07489145
1,0.31011565,MS,0.00000000,0.00295484,0.14028732,693,NA,0.57501020,-0.08194027,91.31616467,0.00017485,0.00015441,0.14030775
1,0.31070622,MS,0.00000000,0.00295644,0.18382365,694,NA,0.57558784,-0.08488607,91.32412342,0.00017211,-0.00000600,0.18400176
1,0.31130439,MS,0.00000000,0.00295867,0.20379321,695,NA,0.57618340,-0.08723415,91.33231378,0.00017187,-0.00000376,0.20396884
1,0.31190212,MS,0.00000000,0.00296089,0.24218545,696,NA,0.57658658,-0.08882760,91.33784967,0.00017245,-0.00013089,0.24248878
1,0.31251514,MS,0.00000000,0.00296268,0.29191084,697,NA,0.57686418,-0.09126125,91.34165711,0.00017127,-0.00034387,0.29242598
1,0.31315424,MS,0.00000000,0.00296442,0.23710222,698,NA,0.57729491,-0.09433661,91.34755836,0.00017152,0.00000010,0.23727364
1,0.31381155,MS,0.00000000,0.00296620,0.20220573,699,NA,0.57759899,-0.09342234,91.35171955,0.00017524,-0.00023201,0.20261298
1,0.31448375,MS,0.00000000,0.00296800,0.15350255,700,NA,0.57788795,-0.09307989,91.35567000,0.00017950,0.00008457,0.15359749
1,0.31517552,MS,0.00000000,0.00296978,0.07865236,701,NA,0.57816830,-0.09202712,91.35949948,0.00018290,0.00015483,0.07868043
1,0.31587783,MS,0.00000000,0.00297161,0.04609408,702,NA,0.57815106,-0.08969413,91.35926401,0.00018642,0.00013550,0.04614500
1,0.31658678,MS,0.00000000,0.00297285,0.02736621,703,NA,0.57804652,-0.08873508,91.35783650,0.00018643,0.00016981,0.02738282
1,0.31728868,MS,0.00000000,0.00297382,0.01863405,704,NA,0.57792750,-0.08818789,91.35621054,0.00018482,0.00017983,0.01863904
1,0.31799305,MS,0.00000000,0.00297467,0.01864466,705,NA,0.57791356,-0.08796033,91.35602001,0.00018271,0.00018134,0.01864603
1,0.31871428,MS,0.00000000,0.00297571,0.01864019,706,NA,0.57793890,-0.08804762,91.35636627,0.00018035,0.00017673,0.01864381
1,0.31939710,MS,0.00000000,0.00297711,0.01865311,707,NA,0.57799019,-0.08813441,91.35706692,0.00017789,0.00017575,0.01865525
1,0.32006725,MS,0.00000000,0.00297806,0.01867674,708,NA,0.57805892,-0.08822196,91.35800580,0.00017561,0.00017418,0.01867816
1,0.32072438,MS,0.00000000,0.00297890,0.01868505,709,NA,0.57813912,-0.08831008,91.35910098,0.00017339,0.00017224,0.01868620
1,0.32138044,MS,0.00000000,0.00297953,0.01869010,710,NA,0.57820152,-0.08839778,91.35995304,0.00017124,0.00016876,0.01869257
1,0.32202410,MS,0.00000000,0.00298034,0.01869774,711,NA,0.57825765,-0.08848545,91.36071925,0.00016909,0.00016647,0.01870036
1,0.32265770,MS,0.00000000,0.00298103,0.01869927,712,NA,0.57831825,-0.08857334,91.36154624,0.00016697,0.00016465,0.01870159
1,0.32328097,MS,0.00000000,0.00298166,0.01870623,713,NA,0.57838293,-0.08866109,91.36242893,0.00016488,0.00016314,0.01870797
1,0.32388972,MS,0.00000000,0.00298224,0.01956690,714,NA,0.57844803,-0.08874915,91.36331701,0.00016282,0.00016078,0.01956894
1,0.32448244,MS,0.00000000,0.00298270,0.05649307,715,NA,0.57846670,-0.08887203,91.36357165,0.00016093,0.00015929,0.05649471
1,0.32507021,MS,0.00000000,0.00298305,0.07574065,716,NA,0.57883224,-0.09046594,91.36855489,0.00015881,0.00012825,0.07577121
1,0.32564777,MS,0.00000000,0.00298428,0.14160322,717,NA,0.57906018,-0.09151456,91.37165942,0.00015747,0.00009452,0.14166617
1,0.32624730,MS,0.00000000,0.00298514,0.18537125,718,NA,0.57960049,-0.09455392,91.37900952,0.00015423,-0.00004260,0.18556808
1,0.32683574,MS,0.00000000,0.00298695,0.20527248,719,NA,0.58015697,-0.09701174,91.38656631,0.00015338,-0.00002008,0.20544593
1,0.32742937,MS,0.00000000,0.00298839,0.24291454,720,NA,0.58051300,-0.09871524,91.39139428,0.00015307,-0.00020452,0.24327214
1,0.32803464,MS,0.00000000,0.00298942,0.29302331,721,NA,0.58075438,-0.10125224,91.39466434,0.00015267,-0.00007159,0.29324757
1,0.32866580,MS,0.00000000,0.00299041,0.23740108,722,NA,0.58114994,-0.10450206,91.40001785,0.00014940,-0.00033864,0.23788912
1,0.32930591,MS,0.00000000,0.00299161,0.20291249,723,NA,0.58142812,-0.10368768,91.40377875,0.00015355,-0.00036554,0.20343159
1,0.32994057,MS,0.00000000,0.00299262,0.15428856,724,NA,0.58169275,-0.10347380,91.40735341,0.00015739,-0.00003209,0.15447804
1,0.33046480,MS,0.00000000,0.00299333,0.07901304,725,NA,0.58195420,-0.10251244,91.41088214,0.00016006,-0.00010464,0.07927774
1,0.33100878,MS,0.00000000,0.00299223,0.04650176,726,NA,0.58194020,-0.10020956,91.41069332,0.00016497,0.00013945,0.04652728
1,0.33155943,MS,0.00000000,0.00299082,0.02762771,727,NA,0.58183648,-0.09928000,91.40929372,0.00016544,0.00016099,0.02763216
1,0.33211385,MS,0.00000000,0.00298905,0.01877679,728,NA,0.58172152,-0.09874416,91.40774181,0.00016449,0.00015939,0.01878190
1,0.33266258,MS,0.00000000,0.00298725,0.01876617,729,NA,0.58170519,-0.09852349,91.40752137,0.00016319,0.00016056,0.01876880
1,0.33321325,MS,0.00000000,0.00298561,0.01875449,730,NA,0.58172685,-0.09862109,91.40781377,0.00016134,0.00015902,0.01875681
1,0.33376110,MS,0.00000000,0.00298411,0.01874488,731,NA,0.58173797,-0.09871867,91.40796399,0.00015951,0.00015855,0.01874584
1,0.33429739,MS,0.00000000,0.00298253,0.01873199,732,NA,0.58178795,-0.09881635,91.40863864,0.00015775,0.00015541,0.01873434
1,0.33482968,MS,0.00000000,0.00298099,0.01872171,733,NA,0.58185610,-0.09891395,91.40955841,0.00015599,0.00015458,0.01872312
1,0.33535379,MS,0.00000000,0.00297946,0.01870748,734,NA,0.58193456,-0.09901167,91.41061724,0.00015433,0.00014982,0.01871200
1,0.33587333,MS,0.00000000,0.00297789,0.01869747,735,NA,0.58201961,-0.09910927,91.41176453,0.00015261,0.00014952,0.01870056
1,0.33638739,MS,0.00000000,0.00297634,0.01868663,736,NA,0.58209320,-0.09920706,91.41275713,0.00015094,0.00014836,0.01868920
1,0.33689615,MS,0.00000000,0.00297473,0.01867312,737,NA,0.58215465,-0.09930485,91.41358571,0.00014931,0.00014499,0.01867745
1,0.33739943,MS,0.00000000,0.00297311,0.01950491,738,NA,0.58221684,-0.09940256,91.41442406,0.00014767,0.00014353,0.01950906
1,0.33790406,MS,0.00000000,0.00297141,0.05598923,739,NA,0.58223370,-0.09953515,91.41465145,0.00014609,0.00014292,0.05599240
1,0.33840431,MS,0.00000000,0.00296974,0.07503362,740,NA,0.58259010,-0.10114246,91.41945286,0.00014379,0.00012315,0.07505425
1,0.33890104,MS,0.00000000,0.00296903,0.13993070,741,NA,0.58280590,-0.10222299,91.42235751,0.00014249,0.00012774,0.13994545
1,0.33940372,MS,0.00000000,0.00296804,0.18287311,742,NA,0.58331094,-0.10529945,91.42914764,0.00013861,-0.00006168,0.18307340
1,0.33990576,MS,0.00000000,0.00296787,0.20245242,743,NA,0.58377074,-0.10782065,91.43532018,0.00013702,-0.00005628,0.20264572
1,0.34041054,MS,0.00000000,0.00296743,0.23970527,744,NA,0.58406486,-0.10961628,91.43926384,0.00013574,-0.00029645,0.24013747
1,0.34092481,MS,0.00000000,0.00296653,0.28891661,745,NA,0.58424231,-0.11226395,91.44164155,0.00013406,-0.00026529,0.28931596
