xylem_water_potential,axis,Ksoil,mstruct,SRWC,Tsoil,organ,proteins,Tr,soil_water_potential,total_water_potential,plant,age,amino_acids,t,sucrose,green_area
NA,MS,NA,0.28258697,NA,NA,roots,NA,NA,NA,NA,1,NA,1.54092287,1307,1030.02053099,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00116933,1,NA,NA,1307,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.01663996,1308,3398.51104714,NA
NA,MS,NA,0.28299604,NA,NA,roots,NA,NA,NA,NA,1,NA,1.58226994,1308,1014.74055038,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117011,1,NA,NA,1308,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.61858160,1309,3345.06741051,NA
NA,MS,NA,0.28340385,NA,NA,roots,NA,NA,NA,NA,1,NA,1.61335756,1309,999.15521952,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117087,1,NA,NA,1309,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.28651881,1310,3291.74880946,NA
NA,MS,NA,0.28381029,NA,NA,roots,NA,NA,NA,NA,1,NA,1.63643289,1310,983.29318795,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117158,1,NA,NA,1310,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.01352239,1311,3238.92154073,NA
NA,MS,NA,0.28421524,NA,NA,roots,NA,NA,NA,NA,1,NA,1.65438551,1311,967.34483375,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117234,1,NA,NA,1311,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.78766251,1312,3186.18176780,NA
NA,MS,NA,0.28461859,NA,NA,roots,NA,NA,NA,NA,1,NA,1.66781962,1312,951.29683642,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117310,1,NA,NA,1312,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.60488781,1313,3135.07378267,NA
NA,MS,NA,0.28502025,NA,NA,roots,NA,NA,NA,NA,1,NA,1.67841314,1313,935.30027581,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117384,1,NA,NA,1313,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.82744259,1314,3083.56725496,NA
NA,MS,NA,0.28542010,NA,NA,roots,NA,NA,NA,NA,1,NA,1.68097363,1314,919.36505403,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00117460,1,NA,NA,1314,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.73621285,1315,3017.22228837,NA
NA,MS,NA,0.28581806,NA,NA,roots,NA,NA,NA,NA,1,NA,1.36125526,1315,903.62237940,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119565,1,NA,NA,1315,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.17206030,1316,3005.06241346,NA
NA,MS,NA,0.28621404,NA,NA,roots,NA,NA,NA,NA,1,NA,1.08837615,1316,889.22172667,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00244515,1,NA,NA,1316,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.44004141,1317,3062.00698219,NA
NA,MS,NA,0.28660814,NA,NA,roots,NA,NA,NA,NA,1,NA,0.74030811,1317,881.60713698,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00293216,1,NA,NA,1317,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.61549317,1318,3145.03840450,NA
NA,MS,NA,0.28700136,NA,NA,roots,NA,NA,NA,NA,1,NA,0.65625107,1318,883.10395643,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00472312,1,NA,NA,1318,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.47295327,1319,3238.07377065,NA
NA,MS,NA,0.28739517,NA,NA,roots,NA,NA,NA,NA,1,NA,0.67096964,1319,893.09873398,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00563400,1,NA,NA,1319,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.22595461,1320,3344.96347687,NA
NA,MS,NA,0.28779093,NA,NA,roots,NA,NA,NA,NA,1,NA,0.71533127,1320,910.39462721,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00611898,1,NA,NA,1320,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.98397304,1321,3469.03569654,NA
NA,MS,NA,0.28818972,NA,NA,roots,NA,NA,NA,NA,1,NA,0.76803470,1321,934.66206347,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00688849,1,NA,NA,1321,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.44741768,1322,3570.13045013,NA
NA,MS,NA,0.28859246,NA,NA,roots,NA,NA,NA,NA,1,NA,0.80003279,1322,963.18620799,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00797209,1,NA,NA,1322,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.68671192,1323,3654.52955797,NA
NA,MS,NA,0.28899954,NA,NA,roots,NA,NA,NA,NA,1,NA,0.80178432,1323,992.55569101,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00644311,1,NA,NA,1323,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.37304831,1324,3708.37445704,NA
NA,MS,NA,0.28941081,NA,NA,roots,NA,NA,NA,NA,1,NA,0.79541990,1324,1019.51474094,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00597498,1,NA,NA,1324,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.49326729,1325,3700.46841616,NA
NA,MS,NA,0.28982577,NA,NA,roots,NA,NA,NA,NA,1,NA,0.94139735,1325,1039.27137416,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00463516,1,NA,NA,1325,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.71111663,1326,3653.63891282,NA
NA,MS,NA,0.29024343,NA,NA,roots,NA,NA,NA,NA,1,NA,1.07763376,1326,1048.61402781,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00292034,1,NA,NA,1326,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.48156435,1327,3574.62184461,NA
NA,MS,NA,0.29066256,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19295634,1327,1047.78199086,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00216932,1,NA,NA,1327,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.46133667,1328,3517.45621858,NA
NA,MS,NA,0.29108204,NA,NA,roots,NA,NA,NA,NA,1,NA,1.33858722,1328,1037.85955877,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00173259,1,NA,NA,1328,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.62286503,1329,3459.29749465,NA
NA,MS,NA,0.29150084,NA,NA,roots,NA,NA,NA,NA,1,NA,1.44172108,1329,1025.54487933,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00118988,1,NA,NA,1329,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.92878948,1330,3400.98303843,NA
NA,MS,NA,0.29191864,NA,NA,roots,NA,NA,NA,NA,1,NA,1.51564796,1330,1011.55396208,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00118907,1,NA,NA,1330,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.35487322,1331,3343.87906214,NA
NA,MS,NA,0.29233518,NA,NA,roots,NA,NA,NA,NA,1,NA,1.56903686,1331,996.47576007,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00118891,1,NA,NA,1331,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.87769497,1332,3287.21076319,NA
NA,MS,NA,0.29275025,NA,NA,roots,NA,NA,NA,NA,1,NA,1.60795694,1332,980.69562420,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00118967,1,NA,NA,1332,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.48261765,1333,3231.10976736,NA
NA,MS,NA,0.29316367,NA,NA,roots,NA,NA,NA,NA,1,NA,1.63658590,1333,964.48530888,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119043,1,NA,NA,1333,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.15961792,1334,3176.38608935,NA
NA,MS,NA,0.29357529,NA,NA,roots,NA,NA,NA,NA,1,NA,1.65802944,1334,948.09011462,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119130,1,NA,NA,1334,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.89122437,1335,3121.51968058,NA
NA,MS,NA,0.29398498,NA,NA,roots,NA,NA,NA,NA,1,NA,1.67424585,1335,931.59640247,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119266,1,NA,NA,1335,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.66902294,1336,3067.79212044,NA
NA,MS,NA,0.29439260,NA,NA,roots,NA,NA,NA,NA,1,NA,1.68652655,1336,915.04408712,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119341,1,NA,NA,1336,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.48525541,1337,3014.97945808,NA
NA,MS,NA,0.29479802,NA,NA,roots,NA,NA,NA,NA,1,NA,1.69602711,1337,898.54946093,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119376,1,NA,NA,1337,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.69801022,1338,2961.44901446,NA
NA,MS,NA,0.29520113,NA,NA,roots,NA,NA,NA,NA,1,NA,1.69731602,1338,882.10275804,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00119457,1,NA,NA,1338,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.61165594,1339,2892.74401730,NA
NA,MS,NA,0.29560179,NA,NA,roots,NA,NA,NA,NA,1,NA,1.37821075,1339,865.89928297,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00121532,1,NA,NA,1339,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.11214716,1340,2877.63036078,NA
NA,MS,NA,0.29599992,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11407644,1340,850.85387557,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00243689,1,NA,NA,1340,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.30638971,1341,2927.49713767,NA
NA,MS,NA,0.29639557,NA,NA,roots,NA,NA,NA,NA,1,NA,0.77548736,1341,841.98402104,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00286586,1,NA,NA,1341,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.29637148,1342,3005.79295030,NA
NA,MS,NA,0.29678984,NA,NA,roots,NA,NA,NA,NA,1,NA,0.67168472,1342,841.66239158,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00449969,1,NA,NA,1342,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.82318146,1343,3095.87292864,NA
NA,MS,NA,0.29718434,NA,NA,roots,NA,NA,NA,NA,1,NA,0.67724220,1343,849.55608809,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00530126,1,NA,NA,1343,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.32237053,1344,3177.47273467,NA
NA,MS,NA,0.29758069,NA,NA,roots,NA,NA,NA,NA,1,NA,0.70524209,1344,861.12894124,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00711211,1,NA,NA,1344,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,23.70923215,1345,3276.77085600,NA
NA,MS,NA,0.29797953,NA,NA,roots,NA,NA,NA,NA,1,NA,0.75230233,1345,878.00718316,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00924652,1,NA,NA,1345,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,23.86389971,1346,3355.28151409,NA
NA,MS,NA,0.29838178,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78701026,1346,898.13857895,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.01041880,1,NA,NA,1346,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,23.67590251,1347,3419.58301920,NA
NA,MS,NA,0.29878789,NA,NA,roots,NA,NA,NA,NA,1,NA,0.79759384,1347,918.90390093,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00858800,1,NA,NA,1347,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.85556197,1348,3455.97495526,NA
NA,MS,NA,0.29919779,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78168987,1348,937.61962889,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00799242,1,NA,NA,1348,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.41875889,1349,3429.12625131,NA
NA,MS,NA,0.29961103,NA,NA,roots,NA,NA,NA,NA,1,NA,0.80115669,1349,949.87064208,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00647241,1,NA,NA,1349,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.86004917,1350,3359.97771313,NA
NA,MS,NA,0.30002652,NA,NA,roots,NA,NA,NA,NA,1,NA,0.86491868,1350,952.50025328,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00438847,1,NA,NA,1350,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.77977163,1351,3250.48713578,NA
NA,MS,NA,0.30044278,NA,NA,roots,NA,NA,NA,NA,1,NA,0.92274772,1351,944.75947816,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00338903,1,NA,NA,1351,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.71928624,1352,3156.86672685,NA
NA,MS,NA,0.30085824,NA,NA,roots,NA,NA,NA,NA,1,NA,1.02354030,1352,928.14693753,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00273327,1,NA,NA,1352,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.75282399,1353,3065.63123428,NA
NA,MS,NA,0.30127145,NA,NA,roots,NA,NA,NA,NA,1,NA,1.07576822,1353,908.24544891,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00186720,1,NA,NA,1353,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.86549995,1354,2975.61085535,NA
NA,MS,NA,0.30168173,NA,NA,roots,NA,NA,NA,NA,1,NA,1.10095535,1354,886.21232284,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187033,1,NA,NA,1354,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.05964873,1355,2886.44359644,NA
NA,MS,NA,0.30208849,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11109199,1355,862.80262621,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187110,1,NA,NA,1355,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.33318016,1356,2797.64596708,NA
NA,MS,NA,0.30249123,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11381104,1356,838.46075893,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187153,1,NA,NA,1356,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.68589789,1357,2709.92948416,NA
NA,MS,NA,0.30288944,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11619340,1357,813.45386758,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187197,1,NA,NA,1357,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.11069543,1358,2623.04799673,NA
NA,MS,NA,0.30328263,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11817408,1358,788.10512395,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187246,1,NA,NA,1358,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.60115697,1359,2536.70285463,NA
NA,MS,NA,0.30367032,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11983731,1359,762.64093177,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187293,1,NA,NA,1359,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.14715064,1360,2450.50813875,NA
NA,MS,NA,0.30405204,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12121678,1360,737.15451044,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187341,1,NA,NA,1360,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.74988769,1361,2365.26615969,NA
NA,MS,NA,0.30442728,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12238688,1361,711.79231833,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187389,1,NA,NA,1361,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.83866829,1362,2280.25901811,NA
NA,MS,NA,0.30479555,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11764493,1362,686.61130628,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00187444,1,NA,NA,1362,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.75551613,1363,2198.54138181,NA
NA,MS,NA,0.30515636,NA,NA,roots,NA,NA,NA,NA,1,NA,0.83053164,1363,660.96856446,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00190511,1,NA,NA,1363,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.28199221,1364,2173.91306287,NA
NA,MS,NA,0.30550892,NA,NA,roots,NA,NA,NA,NA,1,NA,0.63405199,1364,638.43129701,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00377949,1,NA,NA,1364,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.68424905,1365,2215.95380519,NA
NA,MS,NA,0.30585371,NA,NA,roots,NA,NA,NA,NA,1,NA,0.52949720,1365,621.75183674,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00435674,1,NA,NA,1365,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.03780781,1366,2283.90494681,NA
NA,MS,NA,0.30619241,NA,NA,roots,NA,NA,NA,NA,1,NA,0.53927382,1366,612.33480671,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00642290,1,NA,NA,1366,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.98986301,1367,2364.28436497,NA
NA,MS,NA,0.30652758,NA,NA,roots,NA,NA,NA,NA,1,NA,0.59289001,1367,610.21469223,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00741591,1,NA,NA,1367,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.66876554,1368,2458.33001285,NA
NA,MS,NA,0.30686201,NA,NA,roots,NA,NA,NA,NA,1,NA,0.65813103,1368,614.88674702,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00798202,1,NA,NA,1368,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,22.02231346,1369,2570.47157679,NA
NA,MS,NA,0.30719838,NA,NA,roots,NA,NA,NA,NA,1,NA,0.72409770,1369,626.31388154,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00882974,1,NA,NA,1369,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.31196780,1370,2659.82177304,NA
NA,MS,NA,0.30753926,NA,NA,roots,NA,NA,NA,NA,1,NA,0.76728294,1370,642.62941762,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.01006690,1,NA,NA,1370,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.39249764,1371,2733.28435752,NA
NA,MS,NA,0.30788633,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78068792,1371,661.28223437,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00830174,1,NA,NA,1371,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.11814775,1372,2775.84508518,NA
NA,MS,NA,0.30824013,NA,NA,roots,NA,NA,NA,NA,1,NA,0.76514616,1372,679.46060697,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00778367,1,NA,NA,1372,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.55027713,1373,2753.28501456,NA
NA,MS,NA,0.30860021,NA,NA,roots,NA,NA,NA,NA,1,NA,0.79329968,1373,693.02806973,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00630274,1,NA,NA,1373,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.01833511,1374,2679.78628864,NA
NA,MS,NA,0.30896484,NA,NA,roots,NA,NA,NA,NA,1,NA,0.86127993,1374,698.45085852,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00433941,1,NA,NA,1374,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.21592721,1375,2570.80808794,NA
NA,MS,NA,0.30933134,NA,NA,roots,NA,NA,NA,NA,1,NA,0.92460374,1375,694.74322319,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00338860,1,NA,NA,1375,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.23428256,1376,2476.02189027,NA
NA,MS,NA,0.30969685,NA,NA,roots,NA,NA,NA,NA,1,NA,1.03321240,1376,682.56463647,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00275982,1,NA,NA,1376,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.35801158,1377,2385.23643249,NA
NA,MS,NA,0.31005860,NA,NA,roots,NA,NA,NA,NA,1,NA,1.09071741,1377,667.12379404,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188637,1,NA,NA,1377,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.57645224,1378,2294.67025919,NA
NA,MS,NA,0.31041531,NA,NA,roots,NA,NA,NA,NA,1,NA,1.11826792,1378,649.38267811,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188527,1,NA,NA,1378,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.89123266,1379,2205.88074941,NA
NA,MS,NA,0.31076588,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12817799,1379,630.08784768,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188541,1,NA,NA,1379,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.28886264,1380,2117.85882529,NA
NA,MS,NA,0.31110939,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12857886,1380,609.75688280,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188569,1,NA,NA,1380,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.78201118,1381,2033.48907266,NA
NA,MS,NA,0.31144498,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12640775,1381,588.82854721,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188602,1,NA,NA,1381,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,9.34979362,1382,1951.13799952,NA
NA,MS,NA,0.31177188,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12566192,1382,567.54553125,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188642,1,NA,NA,1382,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.97451805,1383,1869.40541628,NA
NA,MS,NA,0.31208937,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12513406,1383,546.11838411,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188647,1,NA,NA,1383,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.65040508,1384,1788.40969410,NA
NA,MS,NA,0.31239675,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12479777,1384,524.70217236,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188616,1,NA,NA,1384,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.37469627,1385,1708.54343459,NA
NA,MS,NA,0.31269339,NA,NA,roots,NA,NA,NA,NA,1,NA,1.12623379,1385,503.39467677,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00188606,1,NA,NA,1385,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,8.55692878,1386,1628.84256740,NA
