xylem_water_potential,axis,total_water_influx,Growth,mstruct,delta_plant_water_content,LAI_turgor,Tr,plant_WC_DM,plant_water_content,plant,t,Total_Transpiration_turgor,green_area
-0.00070014,MS,0.01921136,0.00024558,0.21700376,0.00024551,0.00000000,NA,92.07918519,0.63566906,1,617,0.01921143,0.00272945
-0.00070045,MS,0.01972557,0.00024557,0.21747234,0.00024550,0.00000000,NA,92.08125456,0.63584947,1,618,0.01972564,0.00273268
-0.00071896,MS,0.04570466,0.00024559,0.21786581,0.00024542,0.00000000,NA,92.08273008,0.63597816,1,619,0.04570483,0.00273484
-0.00165421,MS,0.05876379,0.00024485,0.21826111,0.00024463,0.00000000,NA,92.08805104,0.63644264,1,620,0.05876402,0.00273632
-0.00212431,MS,0.10875263,0.00024469,0.21865822,0.00024423,0.00000000,NA,92.09019929,0.63663035,1,621,0.10875308,0.00273811
-0.00392390,MS,0.14462879,0.00024382,0.21905741,0.00024325,0.00000000,NA,92.09456299,0.63701194,1,622,0.14462936,0.00273973
-0.00521541,MS,0.16109992,0.00024321,0.21945525,0.00024293,0.00000000,NA,92.09919952,0.63741786,1,623,0.16110020,0.00274153
-0.00580835,MS,0.19229593,0.00024317,0.21984561,0.00024236,0.00000000,NA,92.10291204,0.63774322,1,624,0.19229673,0.00274323
-0.00693141,MS,0.23398584,0.00024268,0.22024599,0.00024078,0.00000000,NA,92.10652160,0.63805986,1,625,0.23398774,0.00274477
-0.00843223,MS,0.18768230,0.00024207,0.22064791,0.00024029,0.00000000,NA,92.11336862,0.63866128,1,626,0.18768407,0.00274642
-0.00676528,MS,0.15864384,0.00024347,0.22105167,0.00024291,0.00000000,NA,92.11806282,0.63907421,1,627,0.15864440,0.00274824
-0.00571994,MS,0.11952773,0.00024427,0.22144787,0.00024353,0.00000000,NA,92.12257773,0.63947184,1,628,0.11952847,0.00274989
-0.00431179,MS,0.06116313,0.00024530,0.22184611,0.00024542,0.00000000,NA,92.12679252,0.63984344,1,629,0.06116301,0.00275140
-0.00221070,MS,0.03933804,0.00024691,0.22224640,0.00024677,0.00000000,NA,92.12842370,0.63998736,1,630,0.03933817,0.00275285
-0.00142506,MS,0.02817528,0.00024759,0.22264915,0.00024751,0.00000000,NA,92.12976916,0.64010612,1,631,0.02817537,0.00275412
-0.00102322,MS,0.01939924,0.00024802,0.22306476,0.00024797,0.00000000,NA,92.13090980,0.64020683,1,632,0.01939929,0.00275539
-0.00070730,MS,0.01941067,0.00024843,0.22347196,0.00024836,0.00000000,NA,92.13252318,0.64034933,1,633,0.01941074,0.00275677
-0.00070773,MS,0.01942149,0.00024872,0.22389119,0.00024867,0.00000000,NA,92.13432808,0.64050882,1,634,0.01942155,0.00275807
-0.00070813,MS,0.01943340,0.00024901,0.22431264,0.00024894,0.00000000,NA,92.13625148,0.64067885,1,635,0.01943347,0.00275951
-0.00070857,MS,0.01944538,0.00024923,0.22471717,0.00024916,0.00000000,NA,92.13826032,0.64085653,1,636,0.01944545,0.00276095
-0.00070901,MS,0.01945537,0.00024938,0.22512399,0.00024924,0.00000000,NA,92.14034101,0.64104066,1,637,0.01945551,0.00276216
-0.00070937,MS,0.01946548,0.00024969,0.22553343,0.00024957,0.00000000,NA,92.14247246,0.64122938,1,638,0.01946559,0.00276337
-0.00070975,MS,0.01947559,0.00025000,0.22595508,0.00024990,0.00000000,NA,92.14464597,0.64142194,1,639,0.01947570,0.00276459
-0.00071012,MS,0.01948668,0.00025031,0.22637950,0.00025022,0.00000000,NA,92.14684294,0.64161668,1,640,0.01948678,0.00276592
-0.00071053,MS,0.01949776,0.00025065,0.22680682,0.00025055,0.00000000,NA,92.14906002,0.64181331,1,641,0.01949785,0.00276725
-0.00071094,MS,0.02000011,0.00025091,0.22732236,0.00025084,0.00000000,NA,92.15110413,0.64199470,1,642,0.02000019,0.00276859
-0.00072904,MS,0.04643510,0.00025049,0.22776352,0.00025031,0.00000000,NA,92.15445114,0.64229191,1,643,0.04643529,0.00277135
-0.00168068,MS,0.05983774,0.00025059,0.22831692,0.00023685,0.00000000,NA,92.15961321,0.64275079,1,644,0.05985147,0.00277297
-0.00216318,MS,0.11129284,0.00024995,0.22884581,0.00026349,0.00000000,NA,92.16162762,0.64293003,1,645,0.11127930,0.00277581
-0.00401554,MS,0.14834628,0.00024851,0.22940734,0.00024734,0.00000000,NA,92.16573260,0.64329556,1,646,0.14834744,0.00277836
-0.00534941,MS,0.16550281,0.00024737,0.22993061,0.00024600,0.00000000,NA,92.17007131,0.64368232,1,647,0.16550418,0.00278147
-0.00596701,MS,0.19776323,0.00024667,0.23046740,0.00025289,0.00000000,NA,92.17358244,0.64399563,1,648,0.19775701,0.00278401
-0.00712836,MS,0.24117024,0.00024560,0.23099774,0.00024350,0.00000000,NA,92.17695874,0.64429717,1,649,0.24117235,0.00278666
-0.00869097,MS,0.19331808,0.00024441,0.23152039,0.00035175,0.00000000,NA,92.18354790,0.64488639,1,650,0.19321075,0.00278921
-0.00696825,MS,0.16303201,0.00024606,0.23201676,0.00024512,0.00000000,NA,92.18814160,0.64529777,1,651,0.16303295,0.00279181
-0.00587801,MS,0.12121077,0.00024632,0.23250327,0.00024563,0.00000000,NA,92.19256775,0.64569460,1,652,0.12121146,0.00279391
-0.00437246,MS,0.06207152,0.00024645,0.23299626,0.00024614,0.00000000,NA,92.19678497,0.64607311,1,653,0.06207182,0.00279586
-0.00224345,MS,0.03997753,0.00024745,0.23350416,0.00024728,0.00000000,NA,92.19839536,0.64621776,1,654,0.03997769,0.00279781
-0.00144810,MS,0.02868490,0.00024761,0.23400623,0.00024752,0.00000000,NA,92.19968205,0.64633338,1,655,0.02868498,0.00279973
-0.00104157,MS,0.01975111,0.00024777,0.23452247,0.00024746,0.00000000,NA,92.20075634,0.64642994,1,656,0.01975141,0.00280155
-0.00071996,MS,0.01979699,0.00024681,0.23503223,0.00024673,0.00000000,NA,92.20226400,0.64656550,1,657,0.01979707,0.00280349
-0.00072158,MS,0.01981284,0.00024616,0.23552594,0.00024608,0.00000000,NA,92.20393264,0.64671559,1,658,0.01981292,0.00280539
-0.00072212,MS,0.01982707,0.00024549,0.23604329,0.00024541,0.00000000,NA,92.20573004,0.64687733,1,659,0.01982715,0.00280709
-0.00072261,MS,0.01984357,0.00024490,0.23656453,0.00024483,0.00000000,NA,92.20758582,0.64704441,1,660,0.01984364,0.00280906
-0.00072319,MS,0.01986034,0.00024428,0.23709606,0.00024421,0.00000000,NA,92.20950069,0.64721689,1,661,0.01986041,0.00281106
-0.00072377,MS,0.01987820,0.00024591,0.23761368,0.00024636,0.00000000,NA,92.21145096,0.64739265,1,662,0.01987775,0.00281314
-0.00072447,MS,0.01989376,0.00024476,0.23812477,0.00024461,0.00000000,NA,92.21344954,0.64757285,1,663,0.01989390,0.00281507
-0.00072499,MS,0.01990925,0.00024425,0.23865897,0.00024421,0.00000000,NA,92.21547178,0.64775528,1,664,0.01990929,0.00281691
-0.00072553,MS,0.01992681,0.00024368,0.23919663,0.00024363,0.00000000,NA,92.21752843,0.64794091,1,665,0.01992686,0.00281901
-0.00072614,MS,0.02043999,0.00024329,0.23973756,0.00024324,0.00000000,NA,92.21956370,0.64812471,1,666,0.02044004,0.00282113
-0.00074460,MS,0.04719944,0.00024372,0.24028221,0.00024315,0.00000000,NA,92.22090602,0.64824598,1,667,0.04720001,0.00282328
-0.00170795,MS,0.06072984,0.00024167,0.24083115,0.00024150,0.00000000,NA,92.22580407,0.64868885,1,668,0.06073001,0.00282542
-0.00219497,MS,0.11254781,0.00024157,0.24140237,0.00024123,0.00000000,NA,92.22764995,0.64885590,1,669,0.11254815,0.00282789
-0.00406042,MS,0.14991292,0.00023855,0.24197289,0.00023792,0.00000000,NA,92.23147126,0.64920197,1,670,0.14991356,0.00283043
-0.00540545,MS,0.16715453,0.00023919,0.24252779,0.00023816,0.00000000,NA,92.23551658,0.64956869,1,671,0.16715557,0.00283313
-0.00602617,MS,0.19938435,0.00023840,0.24308578,0.00023768,0.00000000,NA,92.23875686,0.64986271,1,672,0.19938507,0.00283555
-0.00718642,MS,0.24300190,0.00023562,0.24366685,0.00023456,0.00000000,NA,92.24183833,0.65014255,1,673,0.24300295,0.00283794
-0.00875655,MS,0.19475467,0.00023560,0.24424007,0.00023550,0.00000000,NA,92.24805070,0.65070739,1,674,0.19475477,0.00284059
-0.00701965,MS,0.16439201,0.00023646,0.24481464,0.00023639,0.00000000,NA,92.25319824,0.65117610,1,675,0.16439207,0.00284329
-0.00592662,MS,0.12245137,0.00023656,0.24540058,0.00023663,0.00000000,NA,92.25731554,0.65155146,1,676,0.12245130,0.00284583
-0.00441677,MS,0.06295911,0.00023647,0.24599018,0.00023633,0.00000000,NA,92.26128613,0.65191381,1,677,0.06295924,0.00284848
-0.00227504,MS,0.04073796,0.00023718,0.24658484,0.00023703,0.00000000,NA,92.26270797,0.65204366,1,678,0.04073810,0.00285111
-0.00147510,MS,0.02937684,0.00023695,0.24719110,0.00023684,0.00000000,NA,92.26385065,0.65214805,1,679,0.02937694,0.00285361
-0.00106610,MS,0.02023642,0.00023632,0.24780310,0.00023626,0.00000000,NA,92.26474901,0.65223014,1,680,0.02023648,0.00285617
-0.00073702,MS,0.02025859,0.00023643,0.24840714,0.00023638,0.00000000,NA,92.26606828,0.65235072,1,681,0.02025863,0.00285881
-0.00073782,MS,0.02028013,0.00023553,0.24899222,0.00023545,0.00000000,NA,92.26753899,0.65248520,1,682,0.02028021,0.00286138
-0.00073856,MS,0.02029989,0.00023475,0.24959100,0.00023468,0.00000000,NA,92.26914600,0.65263220,1,683,0.02029996,0.00286373
-0.00073925,MS,0.02032086,0.00023415,0.25019268,0.00023407,0.00000000,NA,92.27082712,0.65278604,1,684,0.02032094,0.00286624
-0.00073998,MS,0.02034201,0.00023497,0.25079737,0.00023478,0.00000000,NA,92.27256121,0.65294480,1,685,0.02034220,0.00286878
-0.00074077,MS,0.02036341,0.00023429,0.25139361,0.00023415,0.00000000,NA,92.27434723,0.65310839,1,686,0.02036355,0.00287133
-0.00074152,MS,0.02038398,0.00023377,0.25199272,0.00023364,0.00000000,NA,92.27616757,0.65327520,1,687,0.02038410,0.00287378
-0.00074224,MS,0.02040502,0.00023383,0.25260098,0.00023400,0.00000000,NA,92.27801412,0.65344449,1,688,0.02040486,0.00287626
-0.00074300,MS,0.02042639,0.00023330,0.25321586,0.00023340,0.00000000,NA,92.27987501,0.65361518,1,689,0.02042630,0.00287884
-0.00074375,MS,0.02094670,0.00023288,0.25383340,0.00023299,0.00000000,NA,92.28173013,0.65378543,1,690,0.02094659,0.00288147
-0.00076246,MS,0.04804784,0.00023287,0.25445351,0.00023273,0.00000000,NA,92.28290691,0.65389346,1,691,0.04804798,0.00288412
-0.00173811,MS,0.06162457,0.00023045,0.25508785,0.00023020,0.00000000,NA,92.28756424,0.65432135,1,692,0.06162482,0.00288676
-0.00222678,MS,0.11362675,0.00023113,0.25570089,0.00023202,0.00000000,NA,92.28963977,0.65451220,1,693,0.11362586,0.00288579
-0.00409888,MS,0.15111393,0.00022916,0.25631506,0.00022823,0.00000000,NA,92.29321203,0.65484093,1,694,0.15111486,0.00288494
-0.00544835,MS,0.16839084,0.00022820,0.25690889,0.00022694,0.00000000,NA,92.29693442,0.65518380,1,695,0.16839211,0.00288419
-0.00607029,MS,0.20050788,0.00022691,0.25755029,0.00022594,0.00000000,NA,92.29982966,0.65545070,1,696,0.20050886,0.00288309
-0.00722645,MS,0.24427447,0.00022505,0.25816712,0.00022398,0.00000000,NA,92.30248820,0.65569597,1,697,0.24427554,0.00288244
-0.00880198,MS,0.19582757,0.00022421,0.25877761,0.00022336,0.00000000,NA,92.30820132,0.65622360,1,698,0.19582842,0.00288146
-0.00705786,MS,0.16531791,0.00022515,0.25935993,0.00022479,0.00000000,NA,92.31209539,0.65658369,1,699,0.16531827,0.00288054
-0.00595955,MS,0.12310378,0.00022478,0.25994578,0.00022429,0.00000000,NA,92.31585239,0.65693145,1,700,0.12310427,0.00287913
-0.00443983,MS,0.06343837,0.00022509,0.26055729,0.00022482,0.00000000,NA,92.31947362,0.65726696,1,701,0.06343864,0.00287770
-0.00229188,MS,0.04112984,0.00022632,0.26117308,0.00022625,0.00000000,NA,92.32067496,0.65737834,1,702,0.04112992,0.00287646
-0.00148882,MS,0.02969540,0.00022635,0.26180378,0.00022612,0.00000000,NA,92.32157288,0.65746160,1,703,0.02969564,0.00287507
-0.00107718,MS,0.02042073,0.00022595,0.26242649,0.00022588,0.00000000,NA,92.32230844,0.65752983,1,704,0.02042080,0.00287381
-0.00074328,MS,0.02041216,0.00022523,0.26306340,0.00022515,0.00000000,NA,92.32346906,0.65763751,1,705,0.02041224,0.00287241
-0.00074295,MS,0.02040512,0.00022540,0.26368178,0.00022533,0.00000000,NA,92.32473486,0.65775499,1,706,0.02040519,0.00287119
-0.00074270,MS,0.02039613,0.00022468,0.26430153,0.00022460,0.00000000,NA,92.32611941,0.65788353,1,707,0.02039621,0.00286978
-0.00074235,MS,0.02038710,0.00022410,0.26493566,0.00022402,0.00000000,NA,92.32757878,0.65801906,1,708,0.02038718,0.00286832
-0.00074200,MS,0.02037918,0.00022364,0.26557274,0.00022356,0.00000000,NA,92.32908522,0.65815903,1,709,0.02037926,0.00286700
-0.00074170,MS,0.02037129,0.00022330,0.26623612,0.00022323,0.00000000,NA,92.33062228,0.65830189,1,710,0.02037137,0.00286567
-0.00074141,MS,0.02036554,0.00022284,0.26687921,0.00022276,0.00000000,NA,92.33218450,0.65844715,1,711,0.02036562,0.00286461
-0.00074118,MS,0.02035750,0.00022323,0.26751323,0.00022268,0.00000000,NA,92.33378180,0.65859573,1,712,0.02035805,0.00286332
-0.00074091,MS,0.02034995,0.00022266,0.26815051,0.00022229,0.00000000,NA,92.33540618,0.65874690,1,713,0.02035032,0.00286187
-0.00074061,MS,0.02083751,0.00022223,0.26879073,0.00022188,0.00000000,NA,92.33702441,0.65889756,1,714,0.02083786,0.00286042
-0.00075815,MS,0.04777469,0.00022180,0.26945737,0.00022184,0.00000000,NA,92.33799241,0.65898771,1,715,0.04777465,0.00285898
-0.00172787,MS,0.06137593,0.00022054,0.27011398,0.00022033,0.00000000,NA,92.34207626,0.65936830,1,716,0.06137614,0.00285774
-0.00221747,MS,0.11333430,0.00021981,0.27079638,0.00021933,0.00000000,NA,92.34334094,0.65948624,1,717,0.11333479,0.00285665
-0.00408795,MS,0.15081308,0.00021871,0.27146767,0.00021779,0.00000000,NA,92.34621831,0.65975473,1,718,0.15081400,0.00285564
-0.00543714,MS,0.16807989,0.00021745,0.27212969,0.00021667,0.00000000,NA,92.34959914,0.66007045,1,719,0.16808068,0.00285463
-0.00605870,MS,0.19990590,0.00021671,0.27280537,0.00021574,0.00000000,NA,92.35221916,0.66031531,1,720,0.19990687,0.00285347
-0.00720441,MS,0.24349728,0.00021573,0.27347136,0.00021432,0.00000000,NA,92.35465591,0.66054320,1,721,0.24349869,0.00285239
-0.00877367,MS,0.19516530,0.00021441,0.27415240,0.00021353,0.00000000,NA,92.35999175,0.66104272,1,722,0.19516618,0.00285108
-0.00703367,MS,0.16475824,0.00021497,0.27481391,0.00021441,0.00000000,NA,92.36363459,0.66138414,1,723,0.16475879,0.00285012
-0.00593904,MS,0.12300033,0.00021515,0.27549574,0.00021447,0.00000000,NA,92.36713817,0.66171283,1,724,0.12300100,0.00284879
-0.00443576,MS,0.06326720,0.00021564,0.27618949,0.00021537,0.00000000,NA,92.37056472,0.66203458,1,725,0.06326748,0.00284765
-0.00228538,MS,0.04092562,0.00021619,0.27686260,0.00021820,0.00000000,NA,92.37172594,0.66214368,1,726,0.04092362,0.00284654
-0.00148111,MS,0.02946067,0.00021647,0.27755091,0.00021636,0.00000000,NA,92.37259881,0.66222571,1,727,0.02946078,0.00284503
-0.00106838,MS,0.02024508,0.00021618,0.27825501,0.00021601,0.00000000,NA,92.37331056,0.66229262,1,728,0.02024525,0.00284365
-0.00073661,MS,0.02023792,0.00021607,0.27894902,0.00021598,0.00000000,NA,92.37440604,0.66239562,1,729,0.02023801,0.00284240
-0.00073634,MS,0.02023004,0.00021567,0.27963314,0.00021562,0.00000000,NA,92.37561438,0.66250926,1,730,0.02023009,0.00284106
-0.00073605,MS,0.02022022,0.00021548,0.28031987,0.00021539,0.00000000,NA,92.37692983,0.66263302,1,731,0.02022031,0.00283961
-0.00073569,MS,0.02021190,0.00021511,0.28100908,0.00021503,0.00000000,NA,92.37831533,0.66276342,1,732,0.02021199,0.00283822
-0.00073537,MS,0.02020431,0.00021442,0.28168830,0.00021464,0.00000000,NA,92.37974868,0.66289837,1,733,0.02020408,0.00283678
-0.00073507,MS,0.02017468,0.00021442,0.28240837,0.00021433,0.00000000,NA,92.38122523,0.66303744,1,734,0.02017477,0.00283522
-0.00073401,MS,0.02016722,0.00021371,0.28307849,0.00021330,0.00000000,NA,92.38271205,0.66317753,1,735,0.02016763,0.00283402
-0.00073371,MS,0.02015800,0.00021364,0.28376331,0.00021357,0.00000000,NA,92.38424458,0.66332198,1,736,0.02015807,0.00283232
-0.00073338,MS,0.02014908,0.00021325,0.28445028,0.00021319,0.00000000,NA,92.38579235,0.66346793,1,737,0.02014915,0.00283076
-0.00073304,MS,0.02063904,0.00021312,0.28515181,0.00021304,0.00000000,NA,92.38733990,0.66361392,1,738,0.02063913,0.00282920
-0.00075068,MS,0.04759116,0.00021240,0.28584119,0.00021198,0.00000000,NA,92.38822963,0.66369788,1,739,0.04759158,0.00282778
-0.00172093,MS,0.06102034,0.00021175,0.28654550,0.00021157,0.00000000,NA,92.39208413,0.66406185,1,740,0.06102052,0.00282619
-0.00220436,MS,0.11287403,0.00021122,0.28726094,0.00021074,0.00000000,NA,92.39326765,0.66417367,1,741,0.11287451,0.00282498
-0.00407107,MS,0.15027510,0.00020984,0.28797811,0.00020904,0.00000000,NA,92.39584331,0.66441716,1,742,0.15027589,0.00282358
-0.00541746,MS,0.16750897,0.00020881,0.28868785,0.00020798,0.00000000,NA,92.39903263,0.66471889,1,743,0.16750981,0.00282241
-0.00603784,MS,0.19927747,0.00020843,0.28940678,0.00020748,0.00000000,NA,92.40149446,0.66495197,1,744,0.19927841,0.00282118
-0.00718149,MS,0.24301926,0.00020739,0.29012565,0.00020617,0.00000000,NA,92.40372470,0.66516325,1,745,0.24302048,0.00281995
-0.00875616,MS,0.19472250,0.00020646,0.29085092,0.00020551,0.00000000,NA,92.40871519,0.66563648,1,746,0.19472344,0.00281870
-0.00701744,MS,0.16438730,0.00020687,0.29158017,0.00020629,0.00000000,NA,92.41215244,0.66596278,1,747,0.16438789,0.00281760
-0.00592539,MS,0.12326776,0.00020721,0.29230067,0.00020673,0.00000000,NA,92.41549178,0.66628006,1,748,0.12326825,0.00281639
-0.00444510,MS,0.06311806,0.00020806,0.29303918,0.00020777,0.00000000,NA,92.41865038,0.66658044,1,749,0.06311835,0.00281505
-0.00227974,MS,0.04064448,0.00020861,0.29377956,0.00020847,0.00000000,NA,92.41984323,0.66669394,1,750,0.04064462,0.00281381
-0.00147071,MS,0.02912971,0.00020895,0.29448276,0.00020886,0.00000000,NA,92.42074343,0.66677962,1,751,0.02912981,0.00281252
-0.00105619,MS,0.02000666,0.00020868,0.29524056,0.00020856,0.00000000,NA,92.42152398,0.66685392,1,752,0.02000679,0.00281076
-0.00072775,MS,0.01999899,0.00020856,0.29597272,0.00020851,0.00000000,NA,92.42259176,0.66695560,1,753,0.01999904,0.00280948
-0.00072747,MS,0.01999176,0.00020824,0.29670649,0.00020824,0.00000000,NA,92.42377072,0.66706790,1,754,0.01999176,0.00280801
-0.00072720,MS,0.01998299,0.00020786,0.29744205,0.00020841,0.00000000,NA,92.42504429,0.66718924,1,755,0.01998244,0.00280654
-0.00072687,MS,0.01997321,0.00020758,0.29816620,0.00020717,0.00000000,NA,92.42638395,0.66731693,1,756,0.01997362,0.00280508
-0.00072651,MS,0.01996273,0.00020732,0.29890581,0.00020567,0.00000000,NA,92.42777813,0.66744986,1,757,0.01996438,0.00280349
-0.00072612,MS,0.01995665,0.00020711,0.29964719,0.00020673,0.00000000,NA,92.42920287,0.66758576,1,758,0.01995703,0.00280204
-0.00072590,MS,0.01995165,0.00020690,0.30039046,0.00020663,0.00000000,NA,92.43065489,0.66772431,1,759,0.01995193,0.00280059
-0.00072571,MS,0.01994323,0.00020700,0.30114958,0.00020691,0.00000000,NA,92.43213062,0.66786518,1,760,0.01994331,0.00279914
-0.00072533,MS,0.01995949,0.00020637,0.30188500,0.00020453,0.00000000,NA,91.96360928,0.62574074,1,761,0.01996133,0.00280143
-0.00072597,MS,0.02048201,0.00020651,0.30261247,0.00020642,0.00000000,NA,91.96539567,0.62589202,1,762,0.02048210,0.00280357
-0.00074479,MS,0.04754989,0.00020594,0.30336235,0.00020559,0.00000000,NA,91.96646025,0.62598221,1,763,0.04755025,0.00280563
-0.00171921,MS,0.06111502,0.00020535,0.30412699,0.00020502,0.00000000,NA,91.97062190,0.62633500,1,764,0.06111536,0.00280785
-0.00220753,MS,0.11343288,0.00020486,0.30487535,0.00020454,0.00000000,NA,91.97200372,0.62645222,1,765,0.11343319,0.00281041
-0.00409096,MS,0.15120333,0.00020380,0.30563776,0.00020306,0.00000000,NA,91.97467995,0.62667936,1,766,0.15120408,0.00281265
-0.00545066,MS,0.16865204,0.00020297,0.30640414,0.00020213,0.00000000,NA,91.97812699,0.62697214,1,767,0.16865288,0.00281509
-0.00607878,MS,0.20060068,0.00020258,0.30715601,0.00020159,0.00000000,NA,91.98081241,0.62720041,1,768,0.20060167,0.00281758
-0.00722892,MS,0.24451265,0.00020176,0.30793288,0.00020053,0.00000000,NA,91.98324502,0.62740732,1,769,0.24451388,0.00281986
-0.00880972,MS,0.19594534,0.00020082,0.30871280,0.00019987,0.00000000,NA,91.98866757,0.62786900,1,770,0.19594629,0.00282238
-0.00706126,MS,0.16542996,0.00020143,0.30949345,0.00020068,0.00000000,NA,91.99248342,0.62819426,1,771,0.16543071,0.00282505
-0.00596273,MS,0.12272782,0.00020176,0.31026516,0.00020138,0.00000000,NA,91.99621350,0.62851251,1,772,0.12272820,0.00282747
-0.00442546,MS,0.06313717,0.00020240,0.31104525,0.00020206,0.00000000,NA,91.99986358,0.62882421,1,773,0.06313751,0.00282979
-0.00228022,MS,0.04086579,0.00020326,0.31180889,0.00020301,0.00000000,NA,92.00135282,0.62895147,1,774,0.04086604,0.00283212
-0.00147849,MS,0.02945073,0.00020348,0.31258650,0.00020330,0.00000000,NA,92.00251231,0.62905059,1,775,0.02945091,0.00283417
-0.00106755,MS,0.02025311,0.00020355,0.31336794,0.00020345,0.00000000,NA,92.00354018,0.62913848,1,776,0.02025321,0.00283633
-0.00073644,MS,0.02027269,0.00020353,0.31414870,0.00020340,0.00000000,NA,92.00483636,0.62924934,1,777,0.02027282,0.00283850
-0.00073714,MS,0.02029291,0.00020331,0.31491798,0.00020355,0.00000000,NA,92.00624381,0.62936976,1,778,0.02029268,0.00284067
-0.00073786,MS,0.02031029,0.00020319,0.31567577,0.00020311,0.00000000,NA,92.00775949,0.62949948,1,779,0.02031037,0.00284272
-0.00073849,MS,0.02032510,0.00020304,0.31643586,0.00020297,0.00000000,NA,92.00934486,0.62963523,1,780,0.02032518,0.00284465
-0.00073901,MS,0.02034599,0.00020290,0.31718695,0.00020282,0.00000000,NA,92.01098164,0.62977543,1,781,0.02034607,0.00284646
-0.00073976,MS,0.02036264,0.00020278,0.31793767,0.00020269,0.00000000,NA,92.01266122,0.62991935,1,782,0.02036274,0.00284831
-0.00074036,MS,0.02037274,0.00020264,0.31871719,0.00020255,0.00000000,NA,92.01436998,0.63006585,1,783,0.02037283,0.00285010
-0.00074071,MS,0.02039045,0.00020251,0.31949919,0.00020242,0.00000000,NA,92.01608810,0.63021320,1,784,0.02039054,0.00285215
