R_Nnit_upt,R_grain_growth_starch,Conc_Nitrates,AA_consumption_mstruct,Proteins_N_Mass,S_grain_starch,HATS_LATS,N_exudation,Export_Amino_Acids,C_exudation,Conc_Sucrose,age_from_flowering,sucrose,cytokinins,Nstruct,RGR_Structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Export_cytokinins,Unloading_Sucrose,S_Amino_Acids,structure,sum_respi,sucrose_consumption_mstruct,t,nitrates,WSC_g,axis,regul_transpiration,S_Proteins,mstruct,S_cytokinins,Export_Nitrates,Uptake_Nitrates,plant,amino_acids,S_grain_structure,Conc_Amino_Acids,R_grain_growth_struct,Respi_growth,Conc_cytokinins,Dry_Mass,starch,senesced_mstruct,organ,proteins,synthetized_mstruct,N_tot,R_residual,R_Nnit_red
0.91693007,NA,427.2691549886671,0.06139528,NA,NA,6.20531494,0.00880511,0.11550967,11.63628983,953.1339596697236,NA,1190.55234708,12.38045305,0.00052065,NA,38.09032194,0.29698451,0.05891014,58.18144916,1.84830021,NA,1.57861378,6.15671917,679.00000000,44.47488643,0.034015781345142854,MS,0.00079147,NA,0.10409103,1.54376460,0.63360986,2.30964753,1,0.90088375,NA,6.92381466491397,NA,2.12018384,118.9387121061248,NA,NA,0.00000000,roots,NA,NA,0.00115591,0.28176612,0.38093511
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.5155152451011,NA,2823.51465811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.00000000,NA,0.08067184737457142,MS,NA,NA,NA,NA,NA,NA,1,13.61201620,NA,43.944619579012524,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00019057,NA,NA
0.90372770,NA,442.42868989250286,0.06148885,NA,NA,6.13353247,0.00475140,0.08587847,5.78032786,945.9781767520403,NA,1183.56854206,12.50093641,0.00052151,NA,38.22381504,0.13933329,0.04095133,28.90163930,1.84832674,NA,1.56679318,6.16610218,680.00000000,46.12903098,0.033816244058857144,MS,0.00054489,NA,0.10426320,1.54928524,0.45243198,2.27639219,1,0.97288800,NA,7.464862003084501,NA,2.12341506,119.89787777470862,NA,NA,0.00000000,roots,NA,NA,0.00118094,0.28248136,0.38157066
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.2355102796159,NA,2802.73456842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.00000000,NA,0.0800781305262857,MS,NA,NA,NA,NA,NA,NA,1,12.74759392,NA,41.05387283151362,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00017847,NA,NA
0.89054946,NA,457.0603909011869,0.06157427,NA,NA,6.06391097,0.00329810,0.09123178,3.75807798,937.9156319939433,NA,1175.42138132,12.62175858,0.00052238,NA,38.34405569,0.08546377,0.04142646,18.79038988,1.84825013,NA,1.55490552,6.17466806,681.00000000,47.73337616,0.03358346803771428,MS,0.00054593,NA,0.10443560,1.55428987,0.46906571,2.24319764,1,1.03155437,NA,7.901936657614836,NA,2.12636488,120.85685896380161,NA,NA,0.00000000,roots,NA,NA,0.00120509,0.28305791,0.38218577
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.2794043357393,NA,2782.57591591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.00000000,NA,0.07950216902599999,MS,NA,NA,NA,NA,NA,NA,1,11.93897771,NA,38.35935985469747,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00016715,NA,NA
0.87759727,NA,471.1691704209917,0.06165730,NA,NA,5.99647778,0.00265931,0.09587306,2.86738674,929.4943141110745,NA,1166.79317147,12.74287748,0.00052324,NA,38.45628292,0.06151434,0.04189777,14.33693368,1.84810610,NA,1.54311193,6.18299356,682.00000000,49.28817766,0.03333694775628572,MS,0.00054690,NA,0.10460824,1.55884109,0.48519874,2.21057247,1,1.08212431,NA,8.27563343002425,NA,2.12923193,121.81523635231794,NA,NA,0.00000000,roots,NA,NA,0.00122842,0.28355444,0.38278773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922.2621267226515,NA,2762.25991765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.00000000,NA,0.07892171193285713,MS,NA,NA,NA,NA,NA,NA,1,11.18222125,NA,35.84174509497538,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00015655,NA,NA
0.86490593,NA,484.76706421605957,0.06173907,NA,NA,5.93122011,0.00223010,0.09996676,2.29264577,920.8224663459537,NA,1157.81760164,12.86424389,0.00052410,NA,38.56213026,0.04640561,0.04237559,11.46322887,1.84790468,NA,1.53149156,6.19119367,683.00000000,50.79443108,0.033080502904,MS,0.00054791,NA,0.10478111,1.56299197,0.50095778,2.17860437,1,1.12623259,NA,8.598745250933112,NA,2.13205579,122.77254831524499,NA,NA,0.00000000,roots,NA,NA,0.00125099,0.28398662,0.38337851
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913.2956671933807,NA,2741.99868729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.00000000,NA,0.07834281963685714,MS,NA,NA,NA,NA,NA,NA,1,10.48100898,NA,33.513399288900054,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00014673,NA,NA
0.85251873,NA,497.86705726240035,0.06181977,NA,NA,5.86811722,0.00201866,0.10363696,1.98965892,912.0353591977555,NA,1148.66340740,12.98581740,0.00052497,NA,38.66312287,0.03802634,0.04285593,9.94829460,1.84765724,NA,1.52010700,6.19928628,684.00000000,52.25324368,0.03281895449714286,MS,0.00054894,NA,0.10495421,1.56678818,0.51630745,2.14740235,1,1.16540542,NA,8.883153291325806,NA,2.13484264,123.72840879846554,NA,NA,0.00000000,roots,NA,NA,0.00127283,0.28437065,0.38396042
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.3454166205968,NA,2721.68942472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.00000000,NA,0.077762554992,MS,NA,NA,NA,NA,NA,NA,1,9.83483627,NA,31.371417555136244,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00013769,NA,NA
0.84044948,NA,510.48210616191597,0.06189967,NA,NA,5.80714627,0.00190759,0.10695196,1.81063550,903.188407974581,NA,1139.39959746,13.10756185,0.00052583,NA,38.76003000,0.03271370,0.04333951,9.05317749,1.84737001,NA,1.50898655,6.20729860,685.00000000,53.66572293,0.03255427421314286,MS,0.00054998,NA,0.10512753,1.57026840,0.53126669,2.11700122,1,1.20041289,NA,9.134907973201692,NA,2.13760183,124.68248659509075,NA,NA,0.00000000,roots,NA,NA,0.00129396,0.28471420,0.38453470
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.5555203219633,NA,2701.64322251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.00000000,NA,0.07718980635742857,MS,NA,NA,NA,NA,NA,NA,1,9.24438427,NA,29.418040561969732,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00012942,NA,NA
0.82872462,NA,522.6273231601541,0.06197886,NA,NA,5.74826950,0.00199309,0.10998208,1.82803188,894.3772446313541,NA,1130.14657012,13.22944837,0.00052670,NA,38.85378919,0.03127546,0.04382166,9.14015939,1.84705162,NA,1.49816791,6.21524020,686.00000000,55.03321634,0.032289902003428565,MS,0.00055097,NA,0.10530107,1.57346684,0.54578989,2.08746755,1,1.23219321,NA,9.361296784543594,NA,2.14033667,125.63451036157562,NA,NA,0.00000000,roots,NA,NA,0.00131442,0.28502802,0.38510309
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.7785348289691,NA,2681.54082035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.00000000,NA,0.07661545201,MS,NA,NA,NA,NA,NA,NA,1,8.70491474,NA,27.63544832565004,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00012187,NA,NA
0.81733232,NA,534.3147476985741,0.06205757,NA,NA,5.69146385,0.00206189,0.11275215,1.83290776,885.5867223883333,NA,1120.88530793,13.35144684,0.00052757,NA,38.94456807,0.02975026,0.04430691,9.16453879,1.84670333,NA,1.48764572,6.22313302,687.00000000,56.35675718,0.03202529451228572,MS,0.00055198,NA,0.10547483,1.57641163,0.55994150,2.05877160,1,1.26091453,NA,9.563718889141608,NA,2.14305472,126.58419871356985,NA,NA,0.00000000,roots,NA,NA,0.00133422,0.28531262,0.38566582
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.9479628635382,NA,2661.24618970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.00000000,NA,0.07603560541999999,MS,NA,NA,NA,NA,NA,NA,1,8.21222028,NA,26.008514392937037,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00011497,NA,NA
0.80625261,NA,545.5594660271138,0.06213573,NA,NA,5.63668653,0.00204820,0.11528194,1.76935476,876.7872105232422,NA,1111.57830498,13.47352850,0.00052844,NA,39.03254850,0.02729986,0.04479704,8.84677381,1.84632505,NA,1.47739975,6.23097088,688.00000000,57.63770837,0.03175938014228572,MS,0.00055303,NA,0.10564881,1.57912785,0.57375724,2.03086301,1,1.28675923,NA,9.743672304496378,NA,2.14575383,127.5312850187333,NA,NA,0.00000000,roots,NA,NA,0.00135338,0.28556796,0.38622285
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.0834544651611,NA,2640.78857201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.00000000,NA,0.07545110205742855,MS,NA,NA,NA,NA,NA,NA,1,7.76405456,NA,24.529441591849736,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00010870,NA,NA
0.79547513,NA,556.3753155386527,0.06221323,NA,NA,5.58389922,0.00199226,0.11758846,1.67626108,867.9737346899633,NA,1102.21911847,13.59566962,0.00052931,NA,39.11800593,0.02464147,0.04528943,8.38130540,1.84591793,NA,1.46742080,6.23874280,689.00000000,58.87731058,0.031491974813428567,MS,0.00055409,NA,0.10582301,1.58163721,0.58721581,2.00371569,1,1.31000343,NA,9.903354138197356,NA,2.14843024,128.4755519617142,NA,NA,0.00000000,roots,NA,NA,0.00137193,0.28579566,0.38677436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.1965041604717,NA,2620.15923983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.00000000,NA,0.07486169256657144,MS,NA,NA,NA,NA,NA,NA,1,7.55313837,NA,23.805026036762698,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00010574,NA,NA
0.78511165,NA,566.6315283900307,0.06229003,NA,NA,5.53389783,0.00190059,0.12253014,1.56389582,859.1516337614631,NA,1092.81427881,13.71666935,0.00053018,NA,39.19838128,0.02254123,0.04696436,7.81947908,1.84548105,NA,1.45782251,6.24644399,690.00000000,60.06148010,0.031223265108857142,MS,0.00056951,NA,0.10599742,1.58392606,0.61570026,1.97761120,1,1.32808875,NA,10.023555290308009,NA,2.15108229,129.40569072341572,NA,NA,0.00000000,roots,NA,NA,0.00138963,0.28597712,0.38732013
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.9387436857653,NA,2598.29220151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.00000000,NA,0.07423692004314285,MS,NA,NA,NA,NA,NA,NA,1,10.51923052,NA,33.07238487690738,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00014727,NA,NA
0.78126833,NA,568.7552634384721,0.06236610,NA,NA,5.53070601,0.00174396,0.25969916,1.57731680,850.0296640716332,NA,1082.99260194,13.77420853,0.00053106,NA,39.13006868,0.03192897,0.11086597,7.88658400,1.84486730,NA,1.45464747,6.25407247,691.00000000,60.38590658,0.03094264576971428,MS,0.00133879,NA,0.10617204,1.58432460,1.45519342,1.96793029,1,1.19741006,NA,9.022413509244053,NA,2.15370931,129.73480145997007,NA,NA,0.00000000,roots,NA,NA,0.00139323,0.28505230,0.38782920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.0991770122855,NA,2602.19965621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.00000000,NA,0.074348561606,MS,NA,NA,NA,NA,NA,NA,1,10.77689735,NA,33.79823021755055,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00015088,NA,NA
0.78159182,NA,566.7563355878423,0.06244049,NA,NA,5.55141799,0.01172058,0.29317164,12.08950445,843.1318375223294,NA,1075.97328419,13.79885990,0.00053193,NA,39.03823778,0.25034080,0.14392196,60.44752227,1.84433261,NA,1.45467166,6.26153248,692.00000000,60.27276801,0.030742093834,MS,0.00173486,NA,0.10634688,1.58380949,1.88216868,1.96874514,1,1.04313866,NA,7.847065452225773,NA,2.15627831,129.75331199185158,NA,NA,0.00000000,roots,NA,NA,0.00139035,0.28405640,0.38835525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.4767422462497,NA,2634.15920444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.00000000,NA,0.07526169155542856,MS,NA,NA,NA,NA,NA,NA,1,11.96027001,NA,37.41956474222675,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00016744,NA,NA
0.79580159,NA,549.9547055752083,0.06252127,NA,NA,5.65790709,0.02189334,0.40716145,30.46787994,841.1081470008277,NA,1075.15765882,13.69844791,0.00053281,NA,38.83019766,0.69168953,0.26791686,152.33939970,1.84388763,NA,1.46866187,6.26963273,693.00000000,58.58224215,0.030718790252000003,MS,0.00325319,NA,0.10652194,1.57987746,3.43042718,2.00453800,1,0.77257727,NA,5.802202025235365,NA,2.15906778,128.59743175912868,NA,NA,0.00000000,roots,NA,NA,0.00136378,0.28244634,0.38890068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.6089294980691,NA,2680.87794073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.00000000,NA,0.07659651259228573,MS,NA,NA,NA,NA,NA,NA,1,13.55236068,NA,42.29906952794737,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00018973,NA,NA
0.81946751,NA,524.236324322075,0.06261761,NA,NA,5.81527201,0.02489169,0.39979171,47.50428446,844.9657341748294,NA,1081.86644496,13.51062292,0.00053368,NA,38.68712328,1.20071710,0.35360463,237.52142229,1.84367908,NA,1.49159377,6.27929407,694.00000000,55.93458464,0.030910469856,MS,0.00435335,NA,0.10669727,1.57348036,4.38305091,2.06414991,1,0.56688528,NA,4.25042012790018,NA,2.16239485,126.6257601530011,NA,NA,0.00000000,roots,NA,NA,0.00132470,0.28158814,0.38949673
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.4788525515796,NA,2732.93157621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.00000000,NA,0.0780837593202857,MS,NA,NA,NA,NA,NA,NA,1,15.03295776,NA,46.8117946716441,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00021046,NA,NA
0.84660963,NA,496.54569389514205,0.06273319,NA,NA,5.98289912,0.02576972,0.37300611,59.58268535,853.6580020146047,NA,1094.79508028,13.28668797,0.00053456,NA,38.65647382,1.63872378,0.38843132,297.91342673,1.84372064,NA,1.51875056,6.29088434,695.00000000,53.06728822,0.03127985943657143,MS,0.00486271,NA,0.10687292,1.56595527,4.64491675,2.13251796,1,0.47350263,NA,3.544416153315545,NA,2.16638618,124.32230699788121,NA,NA,0.00000000,roots,NA,NA,0.00128413,0.28177078,0.39014674
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.6198660107636,NA,2792.73070249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.00000000,NA,0.07979230578542856,MS,NA,NA,NA,NA,NA,NA,1,16.62591189,NA,51.64323251975371,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00023276,NA,NA
0.87906602,NA,463.9927190311273,0.06286413,NA,NA,6.17675663,0.02636376,0.39498298,69.97042482,865.8495599769602,NA,1112.25933114,12.99425661,0.00053544,NA,38.66491724,2.08276816,0.45450102,349.85212410,1.84380187,NA,1.55220055,6.30401542,696.00000000,49.66992874,0.03177883803257143,MS,0.00581788,NA,0.10704894,1.55607254,5.20152268,2.21427208,1,0.41908191,NA,3.1318902176892176,NA,2.17090812,121.38613058662703,NA,NA,0.00000000,roots,NA,NA,0.00123669,0.28238967,0.39080653
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.4859313352271,NA,2864.06244448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.00000000,NA,0.08183035555657142,MS,NA,NA,NA,NA,NA,NA,1,18.39776530,NA,57.010405662812516,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00025757,NA,NA
0.91761440,NA,425.6656251530072,0.06300524,NA,NA,6.40106306,0.02994951,0.41817188,81.24879439,881.6644662075402,NA,1134.44137166,12.61314088,0.00053632,NA,38.72701245,2.60957343,0.53916367,406.24397194,1.84381377,NA,1.59216033,6.31816596,697.00000000,45.64214564,0.03241261061885715,MS,0.00711014,NA,0.10722535,1.54268678,5.84140023,2.31137130,1,0.41817188,NA,3.1199478854580565,NA,2.17578112,117.6320793543691,NA,NA,0.00000000,roots,NA,NA,0.00118116,0.28354748,0.39145310
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.9775581015941,NA,2922.04708259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.00000000,NA,0.08348705950257143,MS,NA,NA,NA,NA,NA,NA,1,19.11751090,NA,59.100973689338886,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00026765,NA,NA
0.94470655,NA,402.6294137950074,0.06315575,NA,NA,6.53906159,0.03176202,0.41916322,80.89379137,899.136383772373,NA,1158.83060071,12.35162785,0.00053721,NA,38.82699781,2.64624062,0.42227805,404.46895686,1.84422335,NA,1.62119294,6.33325885,698.00000000,43.24328080,0.03310944573457143,MS,0.00568663,NA,0.10740219,1.53359206,4.42635745,2.37961348,1,0.45500149,NA,3.389141245630094,NA,2.18097865,115.00350085971246,NA,NA,0.00000000,roots,NA,NA,0.00114899,0.28503462,0.39218578
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.3248837660981,NA,2970.16362061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.00000000,NA,0.08486181773171429,MS,NA,NA,NA,NA,NA,NA,1,19.22891369,NA,59.311902775421004,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00026920,NA,NA
0.96442862,NA,388.40024772389154,0.06330892,NA,NA,6.62815913,0.03256188,0.39385520,75.88746200,915.6647277585698,NA,1182.08049356,12.16312048,0.00053809,NA,38.94251363,2.45648665,0.35050895,379.43731002,1.84477003,NA,1.64310404,6.34861829,699.00000000,41.78388503,0.03377372838742857,MS,0.00479331,NA,0.10757945,1.52752230,3.60509289,2.42929124,1,0.50720839,NA,3.771786451780521,NA,2.18626797,113.06174627217374,NA,NA,0.00000000,roots,NA,NA,0.00113017,0.28657598,0.39294952
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962.2372215531511,NA,3001.55406122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.00000000,NA,0.08575868746342857,MS,NA,NA,NA,NA,NA,NA,1,18.72749058,NA,57.63506706667829,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00026218,NA,NA
0.97525906,NA,383.8668967086543,0.06345746,NA,NA,6.66400822,0.03142178,0.33475719,65.03664745,929.4134036114297,NA,1201.81116301,12.06838771,0.00053898,NA,39.07940522,2.02890432,0.25821073,325.18323724,1.84544578,NA,1.65613814,6.36351427,700.00000000,41.36439893,0.03433746180028571,MS,0.00355882,NA,0.10775714,1.52555443,2.64975238,2.45657195,1,0.58064252,NA,4.310749301624004,NA,2.19139768,111.99617686586707,NA,NA,0.00000000,roots,NA,NA,0.00112621,0.28814572,0.39374270
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.4924555843361,NA,3000.03304803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.00000000,NA,0.08571522994371429,MS,NA,NA,NA,NA,NA,NA,1,17.50086887,NA,53.73365333973193,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00024501,NA,NA
0.97394309,NA,391.51509530578574,0.06359732,NA,NA,6.63291494,0.02534055,0.20708716,43.52429113,937.4872644508991,NA,1214.25461713,12.10184623,0.00053987,NA,39.26931893,1.26950753,0.13155719,217.62145563,1.84620917,NA,1.65696888,6.37753921,701.00000000,42.25826403,0.034692989060857146,MS,0.00180819,NA,0.10793521,1.52904530,1.37539721,2.45325714,1,0.70695891,NA,5.239876107157247,NA,2.19622744,112.12139421417719,NA,NA,0.00000000,roots,NA,NA,0.00114138,0.28987114,0.39455652
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
