t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC_optimal,PARi,SRWC
2790,102,18,13,280.5555556,10,0.75,400,3,80,52.9047619,80
2791,102,19,13,22.44444444,10,0.75,400,3,80,0,80
2792,102,20,7,0,10,0.75,400,3,80,0,80
2793,102,21,7,0,10,0.75,400,3,80,0,80
2794,102,22,7,0,10,0.75,400,3,80,0,80
2795,102,23,7,0,10,0.75,400,3,80,0,80
2796,102,24,7,0,10,0.75,400,3,80,0,80
2797,103,1,7,0,10,0.75,400,3,80,0,80
2798,103,2,7,0,10,0.75,400,3,80,0,80
2799,103,3,7,0,10,0.75,400,3,80,0,80
2800,103,4,7,0,10,0.75,400,3,80,0,80
2801,103,5,7,0,10,0.75,400,3,80,0,80
2802,103,6,7,78.55555556,10,0.75,400,3,80,3.206349206,80
2803,103,7,13,280.5555556,10,0.75,400,3,80,81.76190476,80
2804,103,8,13,639.6666667,10,0.75,400,3,80,138.2698413,80
2805,103,9,13,864.1111111,10,0.75,400,3,80,338.6666667,80
2806,103,10,13,1054.888889,10,0.75,400,3,80,474.3333333,80
2807,103,11,13,527.4444444,10,0.75,400,3,80,535.650794,80
2808,103,12,13,1133.444444,10,0.75,400,3,80,649.476191,80
2809,103,13,13,1313,10,0.75,400,3,80,795.968254,80
2810,103,14,13,1481.333333,10,0.75,400,3,80,635.650793,80
2811,103,15,13,336.6666667,10,0.75,400,3,80,529.4444444,80
2812,103,16,13,347.8888889,10,0.75,400,3,80,379.3492063,80
2813,103,17,13,583.5555556,10,0.75,400,3,80,148.4920635,80
2814,103,18,13,190.7777778,10,0.75,400,3,80,52.9047619,80
2815,103,19,13,33.66666667,10,0.75,400,3,80,0,80
2816,103,20,7,0,10,0.75,400,3,80,0,80
2817,103,21,7,0,10,0.75,400,3,80,0,80
2818,103,22,7,0,10,0.75,400,3,80,0,80
2819,103,23,7,0,10,0.75,400,3,80,0,80
2820,103,24,7,0,10,0.75,400,3,80,0,80
2821,104,1,7,0,10,0.75,400,3,80,0,80
2822,104,2,7,0,10,0.75,400,3,80,0,80
2823,104,3,7,0,10,0.75,400,3,80,0,80
2824,104,4,7,0,10,0.75,400,3,80,0,80
2825,104,5,7,0,10,0.75,400,3,80,0,80
2826,104,6,7,0,10,0.75,400,3,80,3.206349206,80
2827,104,7,13,67.33333333,10,0.75,400,3,80,81.76190476,80
2828,104,8,13,134.6666667,10,0.75,400,3,80,138.2698413,80
2829,104,9,13,123.4444444,10,0.75,400,3,80,338.6666667,80
2830,104,10,13,190.7777778,10,0.75,400,3,80,474.3333333,80
2831,104,11,13,157.1111111,10,0.75,400,3,80,535.650794,80
2832,104,12,13,190.7777778,10,0.75,400,3,80,649.476191,80
2833,104,13,13,145.8888889,10,0.75,400,3,80,795.968254,80
2834,104,14,13,157.1111111,10,0.75,400,3,80,635.650793,80
2835,104,15,13,168.3333333,10,0.75,400,3,80,529.4444444,80
2836,104,16,13,168.3333333,10,0.75,400,3,80,379.3492063,80
2837,104,17,13,224.4444444,10,0.75,400,3,80,148.4920635,80
2838,104,18,13,56.11111111,10,0.75,400,3,80,52.9047619,80
2839,104,19,13,0,10,0.75,400,3,80,0,80
2840,104,20,7,0,10,0.75,400,3,80,0,80
2841,104,21,7,0,10,0.75,400,3,80,0,80
2842,104,22,7,0,10,0.75,400,3,80,0,80
2843,104,23,7,0,10,0.75,400,3,80,0,80
2844,104,24,7,0,10,0.75,400,3,80,0,80
2845,105,1,7,0,10,0.75,400,3,80,0,80
2846,105,2,7,0,10,0.75,400,3,80,0,80
2847,105,3,7,0,10,0.75,400,3,80,0,80
2848,105,4,7,0,10,0.75,400,3,80,0,80
2849,105,5,7,0,10,0.75,400,3,80,0,80
2850,105,6,7,33.66666667,10,0.75,400,3,80,3.206349206,80
2851,105,7,13,190.7777778,10,0.75,400,3,80,81.76190476,80
2852,105,8,13,235.6666667,10,0.75,400,3,80,138.2698413,80
2853,105,9,13,909,10,0.75,400,3,80,338.6666667,80
2854,105,10,13,1088.555556,10,0.75,400,3,80,474.3333333,80
2855,105,11,13,1279.333333,10,0.75,400,3,80,535.650794,80
2856,105,12,13,1582.333333,10,0.75,400,3,80,649.476191,80
2857,105,13,13,707,10,0.75,400,3,80,795.968254,80
2858,105,14,13,448.8888889,10,0.75,400,3,80,635.650793,80
2859,105,15,13,538.6666667,10,0.75,400,3,80,529.4444444,80
2860,105,16,13,718.2222222,10,0.75,400,3,80,379.3492063,80
2861,105,17,13,493.7777778,10,0.75,400,3,80,148.4920635,80
2862,105,18,13,123.4444444,10,0.75,400,3,80,52.9047619,80
2863,105,19,13,33.66666667,10,0.75,400,3,80,0,80
2864,105,20,7,0,10,0.75,400,3,80,0,80
2865,105,21,7,0,10,0.75,400,3,80,0,80
2866,105,22,7,0,10,0.75,400,3,80,0,80
2867,105,23,7,0,10,0.75,400,3,80,0,80
2868,105,24,7,0,10,0.75,400,3,80,0,80
2869,106,1,7,0,10,0.75,400,3,80,0,80
2870,106,2,7,0,10,0.75,400,3,80,0,80
2871,106,3,7,0,10,0.75,400,3,80,0,80
2872,106,4,7,0,10,0.75,400,3,80,0,80
2873,106,5,7,0,10,0.75,400,3,80,0,80
2874,106,6,7,112.2222222,10,0.75,400,3,80,3.206349206,80
2875,106,7,13,460.1111111,10,0.75,400,3,80,81.76190476,80
2876,106,8,13,785.5555556,10,0.75,400,3,80,138.2698413,80
2877,106,9,13,931.4444444,10,0.75,400,3,80,338.6666667,80
2878,106,10,13,695.7777778,10,0.75,400,3,80,474.3333333,80
2879,106,11,13,1077.333333,10,0.75,400,3,80,535.650794,80
2880,106,12,13,1414,10,0.75,400,3,80,649.476191,80
2881,106,13,13,1256.888889,10,0.75,400,3,80,795.968254,80
2882,106,14,13,1200.777778,10,0.75,400,3,80,635.650793,80
2883,106,15,13,415.2222222,10,0.75,400,3,80,529.4444444,80
2884,106,16,13,291.7777778,10,0.75,400,3,80,379.3492063,80
2885,106,17,13,448.8888889,10,0.75,400,3,80,148.4920635,80
2886,106,18,13,269.3333333,10,0.75,400,3,80,52.9047619,80
2887,106,19,13,33.66666667,10,0.75,400,3,80,0,80
2888,106,20,7,0,10,0.75,400,3,80,0,80
2889,106,21,7,0,10,0.75,400,3,80,0,80
2890,106,22,7,0,10,0.75,400,3,80,0,80
2891,106,23,7,0,10,0.75,400,3,80,0,80
2892,106,24,7,0,10,0.75,400,3,80,0,80
2893,107,1,7,0,10,0.75,400,3,80,0,80
2894,107,2,7,0,10,0.75,400,3,80,0,80
2895,107,3,7,0,10,0.75,400,3,80,0,80
2896,107,4,7,0,10,0.75,400,3,80,0,80
2897,107,5,7,0,10,0.75,400,3,80,0,80
2898,107,6,7,56.11111111,10,0.75,400,3,80,3.206349206,80
2899,107,7,13,123.4444444,10,0.75,400,3,80,81.76190476,80
2900,107,8,13,303,10,0.75,400,3,80,138.2698413,80
2901,107,9,13,594.7777778,10,0.75,400,3,80,338.6666667,80
2902,107,10,13,1032.444444,10,0.75,400,3,80,474.3333333,80
2903,107,11,13,1672.111111,10,0.75,400,3,80,535.650794,80
2904,107,12,13,1750.666667,10,0.75,400,3,80,649.476191,80
2905,107,13,13,1391.555556,10,0.75,400,3,80,795.968254,80
2906,107,14,13,774.3333333,10,0.75,400,3,80,635.650793,80
2907,107,15,13,740.6666667,10,0.75,400,3,80,529.4444444,80
2908,107,16,13,796.7777778,10,0.75,400,3,80,379.3492063,80
2909,107,17,13,493.7777778,10,0.75,400,3,80,148.4920635,80
2910,107,18,13,213.2222222,10,0.75,400,3,80,52.9047619,80
2911,107,19,13,11.22222222,10,0.75,400,3,80,0,80
2912,107,20,7,0,10,0.75,400,3,80,0,80
2913,107,21,7,0,10,0.75,400,3,80,0,80
2914,107,22,7,0,10,0.75,400,3,80,0,80
2915,107,23,7,0,10,0.75,400,3,80,0,80
2916,107,24,7,0,10,0.75,400,3,80,0,80
2917,108,1,7,0,10,0.75,400,3,80,0,80
2918,108,2,7,0,10,0.75,400,3,80,0,80
2919,108,3,7,0,10,0.75,400,3,80,0,80
2920,108,4,7,0,10,0.75,400,3,80,0,80
2921,108,5,7,0,10,0.75,400,3,80,0,80
2922,108,6,7,78.55555556,10,0.75,400,3,80,3.206349206,80
2923,108,7,13,325.4444444,10,0.75,400,3,80,81.76190476,80
2924,108,8,13,740.6666667,10,0.75,400,3,80,138.2698413,80
2925,108,9,13,1043.666667,10,0.75,400,3,80,338.6666667,80
2926,108,10,13,1369.111111,10,0.75,400,3,80,474.3333333,80
2927,108,11,13,1234.444444,10,0.75,400,3,80,535.650794,80
2928,108,12,13,1481.333333,10,0.75,400,3,80,649.476191,80
2929,108,13,13,1155.888889,10,0.75,400,3,80,795.968254,80
2930,108,14,13,1335.444444,10,0.75,400,3,80,635.650793,80
2931,108,15,13,1189.555556,10,0.75,400,3,80,529.4444444,80
2932,108,16,13,471.3333333,10,0.75,400,3,80,379.3492063,80
2933,108,17,13,224.4444444,10,0.75,400,3,80,148.4920635,80
2934,108,18,13,157.1111111,10,0.75,400,3,80,52.9047619,80
2935,108,19,13,22.44444444,10,0.75,400,3,80,0,80
2936,108,20,7,0,10,0.75,400,3,80,0,80
2937,108,21,7,0,10,0.75,400,3,80,0,80
2938,108,22,7,0,10,0.75,400,3,80,0,80
2939,108,23,7,0,10,0.75,400,3,80,0,80
2940,108,24,7,0,10,0.75,400,3,80,0,80
2941,109,1,7,0,10,0.75,400,3,80,0,80
2942,109,2,7,0,10,0.75,400,3,80,0,80
2943,109,3,7,0,10,0.75,400,3,80,0,80
2944,109,4,7,0,10,0.75,400,3,80,0,80
2945,109,5,7,0,10,0.75,400,3,80,0,80
2946,109,6,7,123.4444444,10,0.75,400,3,80,3.206349206,80
2947,109,7,13,280.5555556,10,0.75,400,3,80,81.76190476,80
2948,109,8,13,718.2222222,10,0.75,400,3,80,138.2698413,80
2949,109,9,13,1010,10,0.75,400,3,80,338.6666667,80
2950,109,10,13,1245.666667,10,0.75,400,3,80,474.3333333,80
2951,109,11,13,1402.777778,10,0.75,400,3,80,535.650794,80
2952,109,12,13,1144.666667,10,0.75,400,3,80,649.476191,80
2953,109,13,13,1043.666667,10,0.75,400,3,80,795.968254,80
2954,109,14,13,1346.666667,10,0.75,400,3,80,635.650793,80
2955,109,15,13,1447.666667,10,0.75,400,3,80,529.4444444,80
2956,109,16,13,830.4444444,10,0.75,400,3,80,379.3492063,80
2957,109,17,13,516.2222222,10,0.75,400,3,80,148.4920635,80
2958,109,18,13,145.8888889,10,0.75,400,3,80,52.9047619,80
2959,109,19,13,33.66666667,10,0.75,400,3,80,0,80
2960,109,20,7,0,10,0.75,400,3,80,0,80
2961,109,21,7,0,10,0.75,400,3,80,0,80
2962,109,22,7,0,10,0.75,400,3,80,0,80
2963,109,23,7,0,10,0.75,400,3,80,0,80
2964,109,24,7,0,10,0.75,400,3,80,0,80
2965,110,1,7,0,10,0.75,400,3,80,0,80
2966,110,2,7,0,10,0.75,400,3,80,0,80
2967,110,3,7,0,10,0.75,400,3,80,0,80
2968,110,4,7,0,10,0.75,400,3,80,0,80
2969,110,5,7,0,10,0.75,400,3,80,0,80
2970,110,6,7,11.22222222,10,0.75,400,3,80,3.206349206,80
2971,110,7,13,78.55555556,10,0.75,400,3,80,81.76190476,80
2972,110,8,13,213.2222222,10,0.75,400,3,80,138.2698413,80
2973,110,9,13,314.2222222,10,0.75,400,3,80,338.6666667,80
2974,110,10,13,258.1111111,10,0.75,400,3,80,474.3333333,80
2975,110,11,13,269.3333333,10,0.75,400,3,80,535.650794,80
2976,110,12,13,336.6666667,10,0.75,400,3,80,649.476191,80
2977,110,13,13,224.4444444,10,0.75,400,3,80,795.968254,80
2978,110,14,13,314.2222222,10,0.75,400,3,80,635.650793,80
2979,110,15,13,325.4444444,10,0.75,400,3,80,529.4444444,80
2980,110,16,13,179.5555556,10,0.75,400,3,80,379.3492063,80
2981,110,17,13,89.77777778,10,0.75,400,3,80,148.4920635,80
2982,110,18,13,33.66666667,10,0.75,400,3,80,52.9047619,80
2983,110,19,13,11.22222222,10,0.75,400,3,80,0,80
2984,110,20,7,0,10,0.75,400,3,80,0,80
2985,110,21,7,0,10,0.75,400,3,80,0,80
2986,110,22,7,0,10,0.75,400,3,80,0,80
2987,110,23,7,0,10,0.75,400,3,80,0,80
2988,110,24,7,0,10,0.75,400,3,80,0,80
2989,111,1,7,0,10,0.75,400,3,80,0,80
2990,111,2,7,0,10,0.75,400,3,80,0,80
2991,111,3,7,0,10,0.75,400,3,80,0,80
2992,111,4,7,0,10,0.75,400,3,80,0,80
2993,111,5,7,0,10,0.75,400,3,80,0,80
2994,111,6,7,123.4444444,10,0.75,400,3,80,3.206349206,80
2995,111,7,13,460.1111111,10,0.75,400,3,80,81.76190476,80
2996,111,8,13,785.5555556,10,0.75,400,3,80,138.2698413,80
2997,111,9,13,841.6666667,10,0.75,400,3,80,338.6666667,80
2998,111,10,13,897.7777778,10,0.75,400,3,80,474.3333333,80
2999,111,11,13,1178.333333,10,0.75,400,3,80,535.650794,80
3000,111,12,13,1122.222222,10,0.75,400,3,80,649.476191,80
3001,111,13,13,763.1111111,10,0.75,400,3,80,795.968254,80
3002,111,14,13,1256.888889,10,0.75,400,3,80,635.650793,80
3003,111,15,13,572.3333333,10,0.75,400,3,80,529.4444444,80
3004,111,16,13,819.2222222,10,0.75,400,3,80,379.3492063,80
3005,111,17,13,527.4444444,10,0.75,400,3,80,148.4920635,80
3006,111,18,13,325.4444444,10,0.75,400,3,80,52.9047619,80
3007,111,19,13,56.11111111,10,0.75,400,3,80,0,80
3008,111,20,7,0,10,0.75,400,3,80,0,80
3009,111,21,7,0,10,0.75,400,3,80,0,80
3010,111,22,7,0,10,0.75,400,3,80,0,80
3011,111,23,7,0,10,0.75,400,3,80,0,80
3012,111,24,7,0,10,0.75,400,3,80,0,80
3013,112,1,7,0,10,0.75,400,3,80,0,80
3014,112,2,7,0,10,0.75,400,3,80,0,80
3015,112,3,7,0,10,0.75,400,3,80,0,80
3016,112,4,7,0,10,0.75,400,3,80,0,80
3017,112,5,7,0,10,0.75,400,3,80,0,80
3018,112,6,7,67.33333333,10,0.75,400,3,80,3.206349206,80
3019,112,7,13,370.3333333,10,0.75,400,3,80,81.76190476,80
3020,112,8,13,796.7777778,10,0.75,400,3,80,138.2698413,80
3021,112,9,13,920.2222222,10,0.75,400,3,80,338.6666667,80
3022,112,10,13,909,10,0.75,400,3,80,474.3333333,80
3023,112,11,13,1111,10,0.75,400,3,80,535.650794,80
3024,112,12,13,1054.888889,10,0.75,400,3,80,649.476191,80
3025,112,13,13,1335.444444,10,0.75,400,3,80,795.968254,80
3026,112,14,13,931.4444444,10,0.75,400,3,80,635.650793,80
3027,112,15,13,1077.333333,10,0.75,400,3,80,529.4444444,80
3028,112,16,13,909,10,0.75,400,3,80,379.3492063,80
3029,112,17,13,594.7777778,10,0.75,400,3,80,148.4920635,80
3030,112,18,13,258.1111111,10,0.75,400,3,80,52.9047619,80
3031,112,19,13,44.88888889,10,0.75,400,3,80,0,80
3032,112,20,7,0,10,0.75,400,3,80,0,80
3033,112,21,7,0,10,0.75,400,3,80,0,80
3034,112,22,7,0,10,0.75,400,3,80,0,80
3035,112,23,7,0,10,0.75,400,3,80,0,80
3036,112,24,7,0,10,0.75,400,3,80,0,80
3037,113,1,7,0,10,0.75,400,3,80,0,80
3038,113,2,7,0,10,0.75,400,3,80,0,80
3039,113,3,7,0,10,0.75,400,3,80,0,80
3040,113,4,7,0,10,0.75,400,3,80,0,80
3041,113,5,7,0,10,0.75,400,3,80,0,80
3042,113,6,7,56.11111111,10,0.75,400,3,80,3.206349206,80
3043,113,7,13,112.2222222,10,0.75,400,3,80,81.76190476,80
3044,113,8,13,415.2222222,10,0.75,400,3,80,138.2698413,80
3045,113,9,13,325.4444444,10,0.75,400,3,80,338.6666667,80
3046,113,10,13,291.7777778,10,0.75,400,3,80,474.3333333,80
3047,113,11,13,460.1111111,10,0.75,400,3,80,535.650794,80
3048,113,12,13,774.3333333,10,0.75,400,3,80,649.476191,80
3049,113,13,13,381.5555556,10,0.75,400,3,80,795.968254,80
3050,113,14,13,549.8888889,10,0.75,400,3,80,635.650793,80
3051,113,15,13,246.8888889,10,0.75,400,3,80,529.4444444,80
3052,113,16,13,112.2222222,10,0.75,400,3,80,379.3492063,80
3053,113,17,13,246.8888889,10,0.75,400,3,80,148.4920635,80
3054,113,18,13,56.11111111,10,0.75,400,3,80,52.9047619,80
3055,113,19,13,33.66666667,10,0.75,400,3,80,0,80
3056,113,20,7,0,10,0.75,400,3,80,0,80
3057,113,21,7,0,10,0.75,400,3,80,0,80
3058,113,22,7,0,10,0.75,400,3,80,0,80
3059,113,23,7,0,10,0.75,400,3,80,0,80
3060,113,24,7,0,10,0.75,400,3,80,0,80
3061,114,1,7,0,10,0.75,400,3,80,0,80
3062,114,2,7,0,10,0.75,400,3,80,0,80
3063,114,3,7,0,10,0.75,400,3,80,0,80
3064,114,4,7,0,10,0.75,400,3,80,0,80
3065,114,5,7,0,10,0.75,400,3,80,0,80
3066,114,6,7,22.44444444,10,0.75,400,3,80,3.206349206,80
3067,114,7,13,89.77777778,10,0.75,400,3,80,81.76190476,80
3068,114,8,13,145.8888889,10,0.75,400,3,80,138.2698413,80
3069,114,9,13,381.5555556,10,0.75,400,3,80,338.6666667,80
3070,114,10,13,628.4444444,10,0.75,400,3,80,474.3333333,80
3071,114,11,13,763.1111111,10,0.75,400,3,80,535.650794,80
3072,114,12,13,942.6666667,10,0.75,400,3,80,649.476191,80
3073,114,13,13,1324.222222,10,0.75,400,3,80,795.968254,80
3074,114,14,13,1155.888889,10,0.75,400,3,80,635.650793,80
3075,114,15,13,1492.555556,10,0.75,400,3,80,529.4444444,80
3076,114,16,13,920.2222222,10,0.75,400,3,80,379.3492063,80
3077,114,17,13,460.1111111,10,0.75,400,3,80,148.4920635,80
3078,114,18,13,336.6666667,10,0.75,400,3,80,52.9047619,80
3079,114,19,13,67.33333333,10,0.75,400,3,80,0,80
3080,114,20,7,0,10,0.75,400,3,80,0,80
3081,114,21,7,0,10,0.75,400,3,80,0,80
3082,114,22,7,0,10,0.75,400,3,80,0,80
3083,114,23,7,0,10,0.75,400,3,80,0,80
3084,114,24,7,0,10,0.75,400,3,80,0,80
3085,115,1,7,0,10,0.75,400,3,80,0,80
3086,115,2,7,0,10,0.75,400,3,80,0,80
3087,115,3,7,0,10,0.75,400,3,80,0,80
3088,115,4,7,0,10,0.75,400,3,80,0,80
3089,115,5,7,11.22222222,10,0.75,400,3,80,0,80
3090,115,6,7,224.4444444,10,0.75,400,3,80,3.206349206,80
3091,115,7,13,561.1111111,10,0.75,400,3,80,81.76190476,80
3092,115,8,13,864.1111111,10,0.75,400,3,80,138.2698413,80
3093,115,9,13,1200.777778,10,0.75,400,3,80,338.6666667,80
3094,115,10,13,1537.444444,10,0.75,400,3,80,474.3333333,80
3095,115,11,13,1447.666667,10,0.75,400,3,80,535.650794,80
3096,115,12,13,1537.444444,10,0.75,400,3,80,649.476191,80
3097,115,13,13,1526.222222,10,0.75,400,3,80,795.968254,80
3098,115,14,13,1043.666667,10,0.75,400,3,80,635.650793,80
3099,115,15,13,987.5555556,10,0.75,400,3,80,529.4444444,80
3100,115,16,13,527.4444444,10,0.75,400,3,80,379.3492063,80
3101,115,17,13,303,10,0.75,400,3,80,148.4920635,80
3102,115,18,13,123.4444444,10,0.75,400,3,80,52.9047619,80
3103,115,19,13,22.44444444,10,0.75,400,3,80,0,80
3104,115,20,7,0,10,0.75,400,3,80,0,80
3105,115,21,7,0,10,0.75,400,3,80,0,80
3106,115,22,7,0,10,0.75,400,3,80,0,80
3107,115,23,7,0,10,0.75,400,3,80,0,80
3108,115,24,7,0,10,0.75,400,3,80,0,80
3109,116,1,7,0,10,0.75,400,3,80,0,80
3110,116,2,7,0,10,0.75,400,3,80,0,80
3111,116,3,7,0,10,0.75,400,3,80,0,80
3112,116,4,7,0,10,0.75,400,3,80,0,80
3113,116,5,7,0,10,0.75,400,3,80,0,80
3114,116,6,7,56.11111111,10,0.75,400,3,80,3.206349206,80
3115,116,7,13,157.1111111,10,0.75,400,3,80,81.76190476,80
3116,116,8,13,213.2222222,10,0.75,400,3,80,138.2698413,80
3117,116,9,13,370.3333333,10,0.75,400,3,80,338.6666667,80
3118,116,10,13,998.7777778,10,0.75,400,3,80,474.3333333,80
3119,116,11,13,852.8888889,10,0.75,400,3,80,535.650794,80
3120,116,12,13,785.5555556,10,0.75,400,3,80,649.476191,80
3121,116,13,13,381.5555556,10,0.75,400,3,80,795.968254,80
3122,116,14,13,336.6666667,10,0.75,400,3,80,635.650793,80
3123,116,15,13,168.3333333,10,0.75,400,3,80,529.4444444,80
3124,116,16,13,291.7777778,10,0.75,400,3,80,379.3492063,80
3125,116,17,13,134.6666667,10,0.75,400,3,80,148.4920635,80
3126,116,18,13,44.88888889,10,0.75,400,3,80,52.9047619,80
3127,116,19,13,11.22222222,10,0.75,400,3,80,0,80
3128,116,20,7,0,10,0.75,400,3,80,0,80
3129,116,21,7,0,10,0.75,400,3,80,0,80
3130,116,22,7,0,10,0.75,400,3,80,0,80
3131,116,23,7,0,10,0.75,400,3,80,0,80
3132,116,24,7,0,10,0.75,400,3,80,0,80
3133,117,1,7,0,10,0.75,400,3,80,0,80
3134,117,2,7,0,10,0.75,400,3,80,0,80
3135,117,3,7,0,10,0.75,400,3,80,0,80
3136,117,4,7,0,10,0.75,400,3,80,0,80
3137,117,5,7,0,10,0.75,400,3,80,0,80
3138,117,6,7,89.77777778,10,0.75,400,3,80,3.206349206,80
3139,117,7,13,280.5555556,10,0.75,400,3,80,81.76190476,80
3140,117,8,13,505,10,0.75,400,3,80,138.2698413,80
3141,117,9,13,942.6666667,10,0.75,400,3,80,338.6666667,80
3142,117,10,13,1088.555556,10,0.75,400,3,80,474.3333333,80
3143,117,11,13,931.4444444,10,0.75,400,3,80,535.650794,80
3144,117,12,13,1492.555556,10,0.75,400,3,80,649.476191,80
3145,117,13,13,1021.222222,10,0.75,400,3,80,795.968254,80
3146,117,14,13,1032.444444,10,0.75,400,3,80,635.650793,80
3147,117,15,13,987.5555556,10,0.75,400,3,80,529.4444444,80
3148,117,16,13,1043.666667,10,0.75,400,3,80,379.3492063,80
3149,117,17,13,628.4444444,10,0.75,400,3,80,148.4920635,80
3150,117,18,13,291.7777778,10,0.75,400,3,80,52.9047619,80
3151,117,19,13,67.33333333,10,0.75,400,3,80,0,80
3152,117,20,7,0,10,0.75,400,3,80,0,80
3153,117,21,7,0,10,0.75,400,3,80,0,80
3154,117,22,7,0,10,0.75,400,3,80,0,80
3155,117,23,7,0,10,0.75,400,3,80,0,80
3156,117,24,7,0,10,0.75,400,3,80,0,80
3157,118,1,7,0,10,0.75,400,3,80,0,80
3158,118,2,7,0,10,0.75,400,3,80,0,80
3159,118,3,7,0,10,0.75,400,3,80,0,80
3160,118,4,7,0,10,0.75,400,3,80,0,80
3161,118,5,7,11.22222222,10,0.75,400,3,80,0,80
3162,118,6,7,145.8888889,10,0.75,400,3,80,3.206349206,80
3163,118,7,13,471.3333333,10,0.75,400,3,80,81.76190476,80
3164,118,8,13,819.2222222,10,0.75,400,3,80,138.2698413,80
3165,118,9,13,1155.888889,10,0.75,400,3,80,338.6666667,80
3166,118,10,13,1559.888889,10,0.75,400,3,80,474.3333333,80
3167,118,11,13,1515,10,0.75,400,3,80,535.650794,80
3168,118,12,13,1638.444444,10,0.75,400,3,80,649.476191,80
3169,118,13,13,1515,10,0.75,400,3,80,795.968254,80
3170,118,14,13,1189.555556,10,0.75,400,3,80,635.650793,80
3171,118,15,13,1178.333333,10,0.75,400,3,80,529.4444444,80
3172,118,16,13,740.6666667,10,0.75,400,3,80,379.3492063,80
3173,118,17,13,527.4444444,10,0.75,400,3,80,148.4920635,80
3174,118,18,13,190.7777778,10,0.75,400,3,80,52.9047619,80
3175,118,19,13,67.33333333,10,0.75,400,3,80,0,80
3176,118,20,7,0,10,0.75,400,3,80,0,80
3177,118,21,7,0,10,0.75,400,3,80,0,80
3178,118,22,7,0,10,0.75,400,3,80,0,80
3179,118,23,7,0,10,0.75,400,3,80,0,80
3180,118,24,7,0,10,0.75,400,3,80,0,80
3181,119,1,7,0,10,0.75,400,3,80,0,80
3182,119,2,7,0,10,0.75,400,3,80,0,80
3183,119,3,7,0,10,0.75,400,3,80,0,80
3184,119,4,7,0,10,0.75,400,3,80,0,80
3185,119,5,7,11.22222222,10,0.75,400,3,80,0,80
3186,119,6,7,123.4444444,10,0.75,400,3,80,3.206349206,80
3187,119,7,13,303,10,0.75,400,3,80,81.76190476,80
3188,119,8,13,516.2222222,10,0.75,400,3,80,138.2698413,80
3189,119,9,13,606,10,0.75,400,3,80,338.6666667,80
3190,119,10,13,516.2222222,10,0.75,400,3,80,474.3333333,80
3191,119,11,13,864.1111111,10,0.75,400,3,80,535.650794,80
3192,119,12,13,1402.777778,10,0.75,400,3,80,649.476191,80
3193,119,13,13,1088.555556,10,0.75,400,3,80,795.968254,80
3194,119,14,13,1111,10,0.75,400,3,80,635.650793,80
3195,119,15,13,875.3333333,10,0.75,400,3,80,529.4444444,80
3196,119,16,13,628.4444444,10,0.75,400,3,80,379.3492063,80
3197,119,17,13,168.3333333,10,0.75,400,3,80,148.4920635,80
3198,119,18,13,134.6666667,10,0.75,400,3,80,52.9047619,80
3199,119,19,13,56.11111111,10,0.75,400,3,80,0,80
3200,119,20,7,0,10,0.75,400,3,80,0,80
3201,119,21,7,0,10,0.75,400,3,80,0,80
3202,119,22,7,0,10,0.75,400,3,80,0,80
3203,119,23,7,0,10,0.75,400,3,80,0,80
3204,119,24,7,0,10,0.75,400,3,80,0,80
3205,120,1,7,0,10,0.75,400,3,80,0,80
3206,120,2,7,0,10,0.75,400,3,80,0,80
3207,120,3,7,0,10,0.75,400,3,80,0,80
3208,120,4,7,0,10,0.75,400,3,80,0,80
3209,120,5,7,11.22222222,10,0.75,400,3,80,0,80
3210,120,6,7,112.2222222,10,0.75,400,3,80,3.206349206,80
3211,120,7,13,404,10,0.75,400,3,80,81.76190476,80
3212,120,8,13,718.2222222,10,0.75,400,3,80,138.2698413,80
3213,120,9,13,830.4444444,10,0.75,400,3,80,338.6666667,80
3214,120,10,13,1189.555556,10,0.75,400,3,80,474.3333333,80
3215,120,11,13,1571.111111,10,0.75,400,3,80,535.650794,80
3216,120,12,13,1672.111111,10,0.75,400,3,80,649.476191,80
3217,120,13,13,1537.444444,10,0.75,400,3,80,795.968254,80
3218,120,14,13,1458.888889,10,0.75,400,3,80,635.650793,80
3219,120,15,13,1245.666667,10,0.75,400,3,80,529.4444444,80
3220,120,16,13,1111,10,0.75,400,3,80,379.3492063,80
3221,120,17,13,763.1111111,10,0.75,400,3,80,148.4920635,80
3222,120,18,13,404,10,0.75,400,3,80,52.9047619,80
3223,120,19,13,78.55555556,10,0.75,400,3,80,0,80
3224,120,20,7,0,10,0.75,400,3,80,0,80
3225,120,21,7,0,10,0.75,400,3,80,0,80
3226,120,22,7,0,10,0.75,400,3,80,0,80
3227,120,23,7,0,10,0.75,400,3,80,0,80
3228,120,24,7,0,10,0.75,400,3,80,0,80
3229,121,1,7,0,10,0.75,400,3,80,0,80
3230,121,2,7,0,10,0.75,400,3,80,0,80
3231,121,3,7,0,10,0.75,400,3,80,0,80
3232,121,4,7,0,10,0.75,400,3,80,0,80
3233,121,5,7,11.22222222,10,0.75,400,3,80,0,80
3234,121,6,7,190.7777778,10,0.75,400,3,80,3.206349206,80
3235,121,7,13,527.4444444,10,0.75,400,3,80,81.76190476,80
3236,121,8,13,886.5555556,10,0.75,400,3,80,138.2698413,80
